# Saved on 2025-07-12T16:42:09.735239
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE12
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.005
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.5
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S)
1.3200014400e+02,4.7860303312e-04,5.8279929362e-04,6.8404573540e-04
1.3300014400e+02,4.8305668315e-04,5.8051846281e-04,6.8402783654e-04
1.3400014400e+02,4.8135643738e-04,5.7718192693e-04,6.8625617132e-04
1.3500014400e+02,4.8572706874e-04,5.7867480791e-04,6.8561937951e-04
1.3600014400e+02,4.8273024731e-04,5.8204608649e-04,6.8527049734e-04
1.3700014400e+02,4.8430621973e-04,5.7948887843e-04,6.8829569500e-04
1.3800014400e+02,4.8438341764e-04,5.8349662140e-04,6.8592496973e-04
1.3900014400e+02,4.8122958106e-04,5.7499790273e-04,6.8632820330e-04
1.4000014400e+02,4.7980072850e-04,5.7946585002e-04,6.8431312684e-04
1.4100014400e+02,4.8044439609e-04,5.7510686020e-04,6.8468347308e-04
1.4200014400e+02,4.8356971092e-04,5.7942706917e-04,6.8791785452e-04
1.4300014400e+02,4.8105139285e-04,5.8051238739e-04,6.8660810939e-04
1.4400014400e+02,4.8562189477e-04,5.7799432398e-04,6.8616165663e-04
1.4500014400e+02,4.8075424274e-04,5.7886427385e-04,6.8553235906e-04
1.4600014400e+02,4.8050740588e-04,5.7740166085e-04,6.8786001066e-04
1.4700014400e+02,4.8149559007e-04,5.7658238802e-04,6.8993394962e-04
1.4800014400e+02,4.8250429245e-04,5.7875717175e-04,6.8587622081e-04
1.4900014400e+02,4.8150177463e-04,5.8722103859e-04,6.8412475230e-04
1.5000014400e+02,4.8392925237e-04,5.8209483541e-04,6.9041248935e-04
1.5100014400e+02,4.8483285354e-04,5.7839119108e-04,6.9194255047e-04
1.5200014400e+02,4.8145975597e-04,5.7968511101e-04,6.9250876550e-04
1.5300014400e+02,4.8074547522e-04,5.7634511904e-04,6.9585075835e-04
1.5400014400e+02,4.8284080549e-04,5.8207759139e-04,6.8980669312e-04
1.5500014400e+02,4.8049903853e-04,5.7933291828e-04,6.9185451139e-04
1.5600014400e+02,4.8030884500e-04,5.8310644818e-04,6.9409376010e-04
1.5700014400e+02,4.7695317335e-04,5.8244389948e-04,6.8980181823e-04
1.5800014400e+02,4.7710535000e-04,5.8141209593e-04,6.9345682277e-04
1.5900014400e+02,4.7983117838e-04,5.8023055317e-04,6.9417583290e-04
1.6000014400e+02,4.8090125347e-04,5.8102501498e-04,6.9188448833e-04
1.6100014400e+02,4.8388345022e-04,5.8079931478e-04,6.8827444920e-04
1.6200014400e+02,4.8237794545e-04,5.8156656451e-04,6.9088629971e-04
1.6300014400e+02,4.8374720791e-04,5.8116595028e-04,6.9133602665e-04
1.6400014400e+02,4.8265221267e-04,5.7932542404e-04,6.9334855652e-04
1.6500014400e+02,4.8136487749e-04,5.7565302995e-04,6.8973611633e-04
1.6600014400e+02,4.8128327762e-04,5.7802641095e-04,6.9216941483e-04
1.6700014400e+02,4.8047411838e-04,5.7429489971e-04,6.9234913099e-04
1.6800014400e+02,4.8006015277e-04,5.7776494941e-04,6.9142195571e-04
1.6900014400e+02,4.8321970098e-04,5.7579578424e-04,6.9026122219e-04
1.7000014400e+02,4.7980953241e-04,5.7693345298e-04,6.8897650635e-04
1.7100014400e+02,4.8139216233e-04,5.7867862779e-04,6.9143527071e-04
1.7200014400e+02,4.7901205107e-04,5.8088699006e-04,6.8915745942e-04
1.7300014400e+02,4.8210662499e-04,5.7510551414e-04,6.9295383582e-04
1.7400014400e+02,4.8315028835e-04,5.7894769270e-04,6.9687572250e-04
1.7500014400e+02,4.8249265092e-04,5.7561366702e-04,6.9438669016e-04
1.7600014400e+02,4.8115201935e-04,5.8378736867e-04,6.9241395977e-04
1.7700014400e+02,4.7777833970e-04,5.8544344938e-04,6.9035777415e-04
1.7800014400e+02,4.7716617701e-04,5.7906465372e-04,-1.5655128749e-07
