# Saved on 2025-07-12T17:09:13.082463
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE12
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.005
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0008
#   max_gtarget: 0.0008
#   num_level: 1
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.5
#   v_rst: -1.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_800.00 uS
7.3144000000e-02,7.9368903243e-04
7.4144000000e-02,7.9348057625e-04
7.5144000000e-02,7.9368117440e-04
7.6144000000e-02,7.9384633864e-04
7.7144000000e-02,7.9412617197e-04
7.8144000000e-02,7.9371260654e-04
7.9144000000e-02,7.9376448411e-04
8.0144000000e-02,7.9411271145e-04
8.1144000000e-02,7.9373938206e-04
8.2144000000e-02,7.9373297922e-04
8.3144000000e-02,7.9255216406e-04
8.4144000000e-02,7.9245088273e-04
8.5144000000e-02,7.9291858128e-04
8.6144000000e-02,7.9196142906e-04
8.7144000000e-02,7.9215977166e-04
8.8144000000e-02,7.9207369708e-04
8.9144000000e-02,7.9372970504e-04
9.0144000000e-02,7.9429788457e-04
9.1144000000e-02,7.9412267951e-04
9.2144000000e-02,7.9465658928e-04
9.3144000000e-02,7.9458674008e-04
9.4144000000e-02,7.9555109551e-04
9.5144000000e-02,7.9521611042e-04
9.6144000000e-02,7.9334218754e-04
9.7144000000e-02,7.9455188825e-04
9.8144000000e-02,7.9496625403e-04
9.9144000000e-02,7.9403282143e-04
1.0014400000e-01,7.9300996731e-04
1.0114400000e-01,7.9287041444e-04
1.0214400000e-01,7.9368677689e-04
1.0314400000e-01,7.9322824604e-04
1.0414400000e-01,7.9391720647e-04
1.0514400000e-01,7.9228389950e-04
1.0614400000e-01,7.9316327174e-04
1.0714400000e-01,7.9337019997e-04
1.0814400000e-01,7.9413541243e-04
1.0914400000e-01,7.9362565884e-04
1.1014400000e-01,7.9407262092e-04
1.1114400000e-01,7.9417135566e-04
1.1214400000e-01,7.9472898506e-04
1.1314400000e-01,7.9411540355e-04
1.1414400000e-01,7.9435041698e-04
1.1514400000e-01,7.9346260463e-04
1.1614400000e-01,7.9326928244e-04
1.1714400000e-01,7.9254321463e-04
1.1814400000e-01,7.9167257354e-04
1.1914400000e-01,7.9200122855e-04
1.2014400000e-01,7.9214616562e-04
1.2114400000e-01,7.9183686466e-04
1.2214400000e-01,7.9165140050e-04
1.2314400000e-01,7.9244811786e-04
1.2414400000e-01,7.9284931417e-04
1.2514400000e-01,7.9297824414e-04
1.2614400000e-01,7.9427583842e-04
1.2714400000e-01,7.9472934885e-04
1.2814400000e-01,7.9457095126e-04
1.2914400000e-01,7.9456418462e-04
1.3014400000e-01,7.9525845649e-04
1.3114400000e-01,7.9416291555e-04
1.3214400000e-01,7.9513338278e-04
1.3314400000e-01,7.9399731476e-04
1.3414400000e-01,7.9269375419e-04
1.3514400000e-01,7.9187782831e-04
1.3614400000e-01,7.9180608736e-04
1.3714400000e-01,7.9161807662e-04
1.3814400000e-01,7.9221281339e-04
1.3914400000e-01,7.9256220488e-04
1.4014400000e-01,7.9255863966e-04
1.4114400000e-01,7.9310433648e-04
1.4214400000e-01,7.9380944953e-04
1.4314400000e-01,7.9312310845e-04
1.4414400000e-01,7.9408855527e-04
1.4514400000e-01,7.9411453044e-04
1.4614400000e-01,7.9410514445e-04
1.4714400000e-01,7.9334124166e-04
1.4814400000e-01,7.9352845205e-04
1.4914400000e-01,7.9353005276e-04
1.5014400000e-01,7.9355602793e-04
1.5114400000e-01,7.9280580394e-04
1.5214400000e-01,7.9218094470e-04
1.5314400000e-01,7.9147663200e-04
1.5414400000e-01,7.9072757217e-04
1.5514400000e-01,7.9163779446e-04
1.5614400000e-01,7.9188634118e-04
1.5714400000e-01,7.9293677118e-04
1.5814400000e-01,7.9349745647e-04
1.5914400000e-01,7.9360142990e-04
1.6014400000e-01,7.9401528637e-04
1.6114400000e-01,7.9405719589e-04
1.6214400000e-01,7.9427140008e-04
1.6314400000e-01,7.9400721006e-04
1.6414400000e-01,7.9420511611e-04
1.6514400000e-01,7.9350145825e-04
1.6614400000e-01,7.9297860793e-04
1.6714400000e-01,7.9178476881e-04
1.6814400000e-01,7.9158169683e-04
1.6914400000e-01,7.9146353528e-04
1.7014400000e-01,7.9131001257e-04
1.7114400000e-01,7.9147299402e-04
1.7214400000e-01,7.9200886830e-04
1.7314400000e-01,7.9205157817e-04
1.7414400000e-01,7.9179910244e-04
1.7514400000e-01,7.9132114479e-04
1.7614400000e-01,7.9278652265e-04
1.7714400000e-01,7.9289580754e-04
1.7814400000e-01,7.9323654063e-04
1.7914400000e-01,7.9330944573e-04
1.8014400000e-01,7.9375662608e-04
1.8114400000e-01,7.9269520938e-04
1.8214400000e-01,7.9251345596e-04
1.8314400000e-01,7.9264878877e-04
1.8414400000e-01,7.9184959759e-04
1.8514400000e-01,7.9205135989e-04
1.8614400000e-01,7.9207937233e-04
1.8714400000e-01,7.9183548223e-04
1.8814400000e-01,7.9257188190e-04
1.8914400000e-01,7.9244768131e-04
1.9014400000e-01,7.9174620623e-04
1.9114400000e-01,7.9262492363e-04
1.9214400000e-01,7.9328790889e-04
1.9314400000e-01,7.9387136793e-04
1.9414400000e-01,7.9399127571e-04
1.9514400000e-01,7.9410652688e-04
1.9614400000e-01,7.9466786701e-04
1.9714400000e-01,7.9418838141e-04
1.9814400000e-01,7.9443692812e-04
1.9914400000e-01,7.9375458881e-04
2.0014400000e-01,7.9311328591e-04
2.0114400000e-01,7.9295539763e-04
2.0214400000e-01,7.9322737292e-04
2.0314400000e-01,7.9163080954e-04
2.0414400000e-01,7.9240446212e-04
2.0514400000e-01,7.9281278886e-04
2.0614400000e-01,7.9202844063e-04
2.0714400000e-01,7.9209290561e-04
2.0814400000e-01,7.9291712609e-04
2.0914400000e-01,7.9290177382e-04
2.1014400000e-01,7.9395991634e-04
2.1114400000e-01,7.9523560998e-04
2.1214400000e-01,7.9605233623e-04
2.1314400000e-01,7.9531295341e-04
2.1414400000e-01,7.9518707935e-04
2.1514400000e-01,7.9552395619e-04
2.1614400000e-01,7.9431716586e-04
2.1714400000e-01,7.9382029071e-04
2.1814400000e-01,7.9336910858e-04
2.1914400000e-01,7.9346755228e-04
2.2014400000e-01,7.9316530901e-04
2.2114400000e-01,7.9316923802e-04
2.2214400000e-01,7.9247765825e-04
2.2314400000e-01,7.9278419435e-04
2.2414400000e-01,7.9175864812e-04
2.2514400000e-01,7.9316516349e-04
2.2614400000e-01,7.9267832916e-04
2.2714400000e-01,7.9349971202e-04
2.2814400000e-01,7.9446042946e-04
2.2914400000e-01,7.9489145719e-04
2.3014400000e-01,7.9526093032e-04
2.3114400000e-01,7.9517732956e-04
2.3214400000e-01,7.9446836025e-04
2.3314400000e-01,7.9490884673e-04
2.3414400000e-01,7.9345663835e-04
2.3514400000e-01,7.9345540144e-04
2.3614400000e-01,7.9344863479e-04
2.3714400000e-01,7.9251702118e-04
2.3814400000e-01,7.9270437709e-04
2.3914400000e-01,7.9276382166e-04
2.4014400000e-01,7.9166253272e-04
2.4114400000e-01,7.9191013356e-04
2.4214400000e-01,7.9188408563e-04
2.4314400000e-01,7.9279619968e-04
2.4414400000e-01,7.9277531768e-04
2.4514400000e-01,7.9373210610e-04
2.4614400000e-01,7.9410827311e-04
2.4714400000e-01,7.9345227277e-04
2.4814400000e-01,7.9479570559e-04
2.4914400000e-01,7.9459488916e-04
2.5014400000e-01,7.9347068095e-04
2.5114400000e-01,7.9346369603e-04
2.5214400000e-01,7.9262907093e-04
2.5314400000e-01,7.9337034549e-04
2.5414400000e-01,7.9359204392e-04
2.5514400000e-01,7.9298719356e-04
2.5614400000e-01,7.9306264524e-04
2.5714400000e-01,7.9271383584e-04
2.5814400000e-01,7.9285622633e-04
2.5914400000e-01,7.9330755398e-04
2.6014400000e-01,7.9308556451e-04
2.6114400000e-01,7.9367164290e-04
2.6214400000e-01,7.9447483586e-04
2.6314400000e-01,7.9487130279e-04
2.6414400000e-01,7.9580582678e-04
2.6514400000e-01,7.9521902080e-04
2.6614400000e-01,7.9515470134e-04
2.6714400000e-01,7.9447243479e-04
2.6814400000e-01,7.9372046457e-04
2.6914400000e-01,7.9362551332e-04
2.7014400000e-01,7.9269426351e-04
2.7114400000e-01,7.9268393165e-04
2.7214400000e-01,7.9300545622e-04
2.7314400000e-01,7.9282523075e-04
2.7414400000e-01,7.9238583567e-04
2.7514400000e-01,7.9286022810e-04
2.7614400000e-01,7.9300392827e-04
2.7714400000e-01,7.9322431702e-04
2.7814400000e-01,7.9458346590e-04
2.7914400000e-01,7.9554665717e-04
2.8014400000e-01,7.9636134615e-04
2.8114400000e-01,7.9530160292e-04
2.8214400000e-01,7.9591067333e-04
2.8314400000e-01,7.9579913290e-04
2.8414400000e-01,7.9433862993e-04
2.8514400000e-01,7.9396959336e-04
2.8614400000e-01,7.9395802459e-04
2.8714400000e-01,7.9305427789e-04
2.8814400000e-01,7.9329227447e-04
2.8914400000e-01,7.9265679233e-04
2.9014400000e-01,7.9322562669e-04
2.9114400000e-01,7.9246507084e-04
2.9214400000e-01,7.9300683865e-04
2.9314400000e-01,7.9231554992e-04
2.9414400000e-01,7.9358782386e-04
2.9514400000e-01,7.9391640611e-04
2.9614400000e-01,7.9454264778e-04
2.9714400000e-01,7.9555255070e-04
2.9814400000e-01,7.9564335465e-04
2.9914400000e-01,7.9488345364e-04
3.0014400000e-01,7.9516808910e-04
3.0114400000e-01,7.9569406807e-04
3.0214400000e-01,7.9572222603e-04
3.0314400000e-01,7.9405232100e-04
3.0414400000e-01,7.9289304267e-04
3.0514400000e-01,7.9494333477e-04
3.0614400000e-01,7.9385950812e-04
3.0714400000e-01,7.9307719716e-04
3.0814400000e-01,7.9273166193e-04
3.0914400000e-01,7.9316210758e-04
3.1014400000e-01,7.9417884990e-04
3.1114400000e-01,7.9399607785e-04
3.1214400000e-01,7.9381643445e-04
3.1314400000e-01,7.9538403952e-04
3.1414400000e-01,7.9613972048e-04
3.1514400000e-01,7.9543031461e-04
3.1614400000e-01,7.9527038906e-04
3.1714400000e-01,7.9496028775e-04
3.1814400000e-01,7.9471414210e-04
3.1914400000e-01,7.9507590272e-04
3.2014400000e-01,7.9455589002e-04
3.2114400000e-01,7.9407152953e-04
3.2214400000e-01,7.9272467701e-04
3.2314400000e-01,7.9199890024e-04
3.2414400000e-01,7.9197248851e-04
3.2514400000e-01,7.9100464063e-04
3.2614400000e-01,7.9148121586e-04
3.2714400000e-01,7.9252917203e-04
3.2814400000e-01,7.9292745795e-04
3.2914400000e-01,7.9312412709e-04
3.3014400000e-01,7.9265293607e-04
3.3114400000e-01,7.9314631876e-04
3.3214400000e-01,7.9374163761e-04
3.3314400000e-01,7.9435681982e-04
3.3414400000e-01,7.9437588283e-04
3.3514400000e-01,7.9361641838e-04
3.3614400000e-01,7.9372832261e-04
3.3714400000e-01,7.9475830717e-04
3.3814400000e-01,7.9473829828e-04
3.3914400000e-01,7.9344681581e-04
3.4014400000e-01,7.9311736044e-04
3.4114400000e-01,7.9394303611e-04
3.4214400000e-01,7.9368088336e-04
3.4314400000e-01,7.9487799667e-04
3.4414400000e-01,7.9521014413e-04
3.4514400000e-01,7.9584002378e-04
3.4614400000e-01,7.9560115410e-04
3.4714400000e-01,7.9498582636e-04
3.4814400000e-01,7.9564801126e-04
3.4914400000e-01,7.9730074503e-04
3.5014400000e-01,7.9598641605e-04
3.5114400000e-01,7.9560639278e-04
3.5214400000e-01,7.9560057202e-04
3.5314400000e-01,7.9550292867e-04
3.5414400000e-01,7.9573001130e-04
3.5514400000e-01,7.9516474216e-04
3.5614400000e-01,7.9310986621e-04
3.5714400000e-01,7.9308003478e-04
3.5814400000e-01,7.9300647485e-04
3.5914400000e-01,7.9329671280e-04
3.6014400000e-01,7.9298071796e-04
3.6114400000e-01,7.9453981016e-04
3.6214400000e-01,7.9469253251e-04
3.6314400000e-01,7.9594909039e-04
3.6414400000e-01,7.9565339547e-04
3.6514400000e-01,7.9628523963e-04
3.6614400000e-01,7.9539189755e-04
3.6714400000e-01,7.9638797615e-04
3.6814400000e-01,7.9620629549e-04
3.6914400000e-01,7.9557023128e-04
3.7014400000e-01,7.9585886851e-04
3.7114400000e-01,7.9553392425e-04
3.7214400000e-01,7.9461111454e-04
3.7314400000e-01,7.9399440438e-04
3.7414400000e-01,7.9438286775e-04
3.7514400000e-01,7.9334378825e-04
3.7614400000e-01,7.9300938523e-04
3.7714400000e-01,7.9342047684e-04
3.7814400000e-01,7.9413825006e-04
3.7914400000e-01,7.9360361269e-04
3.8014400000e-01,7.9357909271e-04
3.8114400000e-01,7.9465011368e-04
3.8214400000e-01,7.9600285972e-04
3.8314400000e-01,7.9522775195e-04
3.8414400000e-01,7.9507844930e-04
3.8514400000e-01,7.9426143202e-04
3.8614400000e-01,7.9418423411e-04
3.8714400000e-01,7.9477773397e-04
3.8814400000e-01,7.9380166426e-04
3.8914400000e-01,7.9345736594e-04
3.9014400000e-01,7.9363002442e-04
3.9114400000e-01,7.9320023360e-04
3.9214400000e-01,7.9323290265e-04
3.9314400000e-01,7.9294506577e-04
3.9414400000e-01,7.9347963037e-04
3.9514400000e-01,7.9276302131e-04
3.9614400000e-01,7.9414763604e-04
3.9714400000e-01,7.9416822700e-04
3.9814400000e-01,7.9476725659e-04
3.9914400000e-01,7.9720957729e-04
4.0014400000e-01,7.9699399066e-04
4.0114400000e-01,7.9691824794e-04
4.0214400000e-01,7.9613746493e-04
4.0314400000e-01,7.9607190855e-04
4.0414400000e-01,7.9505269241e-04
4.0514400000e-01,7.9576115240e-04
4.0614400000e-01,7.9466917668e-04
4.0714400000e-01,7.9456804087e-04
4.0814400000e-01,7.9438817920e-04
4.0914400000e-01,7.9523204477e-04
4.1014400000e-01,7.9415149230e-04
4.1114400000e-01,7.9366320278e-04
4.1214400000e-01,7.9531018855e-04
4.1314400000e-01,7.9549921793e-04
4.1414400000e-01,7.9632292909e-04
4.1514400000e-01,7.9553086834e-04
4.1614400000e-01,7.9612087575e-04
4.1714400000e-01,7.9678677139e-04
4.1814400000e-01,7.9684083175e-04
4.1914400000e-01,7.9629033280e-04
4.2014400000e-01,7.9636076407e-04
4.2114400000e-01,7.9554527474e-04
4.2214400000e-01,7.9541277955e-04
4.2314400000e-01,7.9523524619e-04
4.2414400000e-01,7.9530378571e-04
4.2514400000e-01,7.9579956946e-04
4.2614400000e-01,7.9552504758e-04
4.2714400000e-01,7.9519493738e-04
4.2814400000e-01,7.9420911788e-04
4.2914400000e-01,7.9503653978e-04
4.3014400000e-01,7.9520796135e-04
4.3114400000e-01,7.9581383034e-04
4.3214400000e-01,7.9630146502e-04
4.3314400000e-01,7.9587131040e-04
4.3414400000e-01,7.9700810602e-04
4.3514400000e-01,7.9606485087e-04
4.3614400000e-01,7.9619261669e-04
4.3714400000e-01,7.9591642134e-04
4.3814400000e-01,7.9588156950e-04
4.3914400000e-01,7.9621939221e-04
4.4014400000e-01,7.9539648141e-04
4.4114400000e-01,7.9478188127e-04
4.4214400000e-01,7.9433164501e-04
4.4314400000e-01,7.9438432294e-04
4.4414400000e-01,7.9402132542e-04
4.4514400000e-01,7.9442943388e-04
4.4614400000e-01,7.9527351772e-04
4.4714400000e-01,7.9531069787e-04
4.4814400000e-01,7.9563775216e-04
4.4914400000e-01,7.9569654190e-04
4.5014400000e-01,7.9678909970e-04
4.5114400000e-01,7.9701792856e-04
4.5214400000e-01,7.9592806287e-04
4.5314400000e-01,7.9573364928e-04
4.5414400000e-01,7.9598423326e-04
4.5514400000e-01,7.9681296484e-04
4.5614400000e-01,7.9658042523e-04
4.5714400000e-01,7.9549732618e-04
4.5814400000e-01,7.9490375356e-04
4.5914400000e-01,7.9396064393e-04
4.6014400000e-01,7.9409721366e-04
4.6114400000e-01,7.9438374087e-04
4.6214400000e-01,7.9452634964e-04
4.6314400000e-01,7.9456920503e-04
4.6414400000e-01,7.9416524386e-04
4.6514400000e-01,7.9388446466e-04
4.6614400000e-01,7.9440469563e-04
4.6714400000e-01,7.9480480053e-04
4.6814400000e-01,7.9535995610e-04
4.6914400000e-01,7.9531695519e-04
4.7014400000e-01,7.9484852904e-04
4.7114400000e-01,7.9513250967e-04
4.7214400000e-01,7.9485173046e-04
4.7314400000e-01,7.9421253758e-04
4.7414400000e-01,7.9314420873e-04
4.7514400000e-01,7.9219120380e-04
4.7614400000e-01,7.9283759987e-04
4.7714400000e-01,7.9365796410e-04
4.7814400000e-01,7.9374382040e-04
4.7914400000e-01,7.9378187365e-04
4.8014400000e-01,7.9341982200e-04
4.8114400000e-01,7.9410259787e-04
4.8214400000e-01,7.9387675214e-04
4.8314400000e-01,7.9463468865e-04
4.8414400000e-01,7.9540521256e-04
4.8514400000e-01,7.9588688095e-04
4.8614400000e-01,7.9643512436e-04
4.8714400000e-01,7.9698278569e-04
4.8814400000e-01,7.9666744568e-04
4.8914400000e-01,7.9580422607e-04
4.9014400000e-01,7.9672368884e-04
4.9114400000e-01,7.9611396359e-04
4.9214400000e-01,7.9528632341e-04
4.9314400000e-01,7.9490870121e-04
4.9414400000e-01,7.9457146057e-04
4.9514400000e-01,7.9488861957e-04
4.9614400000e-01,7.9435325461e-04
4.9714400000e-01,7.9501849541e-04
4.9814400000e-01,7.9526282207e-04
4.9914400000e-01,7.9614888818e-04
5.0014400000e-01,7.9591976828e-04
5.0114400000e-01,7.9646742961e-04
5.0214400000e-01,7.9610377725e-04
5.0314400000e-01,7.9652185377e-04
5.0414400000e-01,7.9555808043e-04
5.0514400000e-01,7.9610770626e-04
5.0614400000e-01,7.9663986980e-04
5.0714400000e-01,7.9632991401e-04
5.0814400000e-01,7.9499637650e-04
5.0914400000e-01,7.9404504504e-04
5.1014400000e-01,7.9551617091e-04
5.1114400000e-01,7.9557037679e-04
5.1214400000e-01,7.9493205703e-04
5.1314400000e-01,7.9527868365e-04
5.1414400000e-01,7.9514647950e-04
5.1514400000e-01,7.9577846918e-04
5.1614400000e-01,7.9571764218e-04
5.1714400000e-01,7.9592231486e-04
5.1814400000e-01,7.9646313679e-04
5.1914400000e-01,7.9665260273e-04
5.2014400000e-01,7.9639532487e-04
5.2114400000e-01,7.9636178270e-04
5.2214400000e-01,7.9525510955e-04
5.2314400000e-01,7.9474601080e-04
5.2414400000e-01,7.9478930274e-04
5.2514400000e-01,7.9369361629e-04
5.2614400000e-01,7.9359822848e-04
5.2714400000e-01,7.9319448560e-04
5.2814400000e-01,7.9400248069e-04
5.2914400000e-01,7.9419805843e-04
5.3014400000e-01,7.9402154370e-04
5.3114400000e-01,7.9456658568e-04
5.3214400000e-01,7.9410769104e-04
5.3314400000e-01,7.9552701209e-04
5.3414400000e-01,7.9482451838e-04
5.3514400000e-01,7.9544610344e-04
5.3614400000e-01,7.9563025793e-04
5.3714400000e-01,7.9546094639e-04
5.3814400000e-01,7.9546502093e-04
5.3914400000e-01,7.9453369835e-04
5.4014400000e-01,7.9441248090e-04
5.4114400000e-01,7.9428005847e-04
5.4214400000e-01,7.9427518358e-04
5.4314400000e-01,7.9408215242e-04
5.4414400000e-01,7.9352030298e-04
5.4514400000e-01,7.9423363786e-04
5.4614400000e-01,7.9492419900e-04
5.4714400000e-01,7.9376055510e-04
5.4814400000e-01,7.9370038293e-04
5.4914400000e-01,7.9426783486e-04
5.5014400000e-01,7.9483346781e-04
5.5114400000e-01,7.9501842265e-04
5.5214400000e-01,7.9572455434e-04
