# Saved on 2025-06-25T20:03:22.917376
# Name: Evan
# Sample_ID: Batch3_F5_TPTE09
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -10
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.3
#   v_max: 2.5
#   v_step: 0.1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
5.1144000000e-02,4.1454139136e-04,5.4007236031e-04,6.2593368057e-04,7.0806825534e-04,8.4024562966e-04,8.7847256509e-04,9.9401921034e-04,1.1047859152e-03,1.2133019482e-03,1.2565268844e-03
5.2144000000e-02,3.9475962694e-04,5.2588387916e-04,6.2088111008e-04,7.1552174632e-04,8.4472376329e-04,9.0236688266e-04,9.8395270470e-04,1.1017025099e-03,1.1957688548e-03,1.2703982065e-03
5.3144000000e-02,4.2310293793e-04,5.3409996326e-04,6.1401238781e-04,7.3693168815e-04,8.2990074588e-04,9.0215267846e-04,9.9027653050e-04,1.0844066128e-03,1.1859730876e-03,1.2717260688e-03
5.4144000000e-02,4.1154660721e-04,5.1823564718e-04,6.2611303292e-04,7.1946196840e-04,8.2586011558e-04,9.2172813311e-04,9.6912168374e-04,1.0720328282e-03,1.1678630835e-03,1.2503493053e-03
5.5144000000e-02,4.1377970774e-04,5.0640650443e-04,6.3188323111e-04,7.1959497291e-04,8.4858795162e-04,9.0214918600e-04,9.8226752016e-04,1.0658397514e-03,1.1932748748e-03,1.2627692195e-03
5.6144000000e-02,4.0439634176e-04,5.0953032769e-04,6.1424507294e-04,7.3561772297e-04,8.3691382315e-04,8.9429755462e-04,9.8930206150e-04,1.0790488159e-03,1.1827992421e-03,1.2671637523e-03
5.7144000000e-02,4.1050960135e-04,5.1678583986e-04,6.1485021433e-04,7.2653485404e-04,8.3085753431e-04,9.0391011327e-04,1.0060544446e-03,1.0836950241e-03,1.1849296425e-03,1.2971316755e-03
5.8144000000e-02,4.2075942474e-04,5.1651652029e-04,6.2853439886e-04,7.1603753895e-04,8.0547695688e-04,9.0888752311e-04,1.0169459711e-03,1.0634283535e-03,1.1683705816e-03,1.2960762251e-03
5.9144000000e-02,4.3288357119e-04,4.9852347729e-04,6.3870109443e-04,6.9948619057e-04,8.0682875705e-04,8.9817731350e-04,1.0271400970e-03,1.0733329691e-03,1.1831976008e-03,1.3192104234e-03
6.0144000000e-02,4.4241129217e-04,5.0837548770e-04,6.4222491346e-04,6.9648594945e-04,7.8830787970e-04,8.8370150479e-04,1.0094558093e-03,1.0782912432e-03,1.1884913692e-03,1.2962502660e-03
6.1144000000e-02,4.3426633056e-04,5.1719598559e-04,6.5879226895e-04,6.7873435910e-04,8.1024292740e-04,8.8375934865e-04,1.0087759438e-03,1.1036681099e-03,1.2059038272e-03,1.2941764726e-03
6.2144000000e-02,4.3064275815e-04,5.3063176892e-04,6.3891762693e-04,7.0298163337e-04,8.1278281868e-04,8.7045918917e-04,1.0263976583e-03,1.1046459258e-03,1.2182539649e-03,1.2959474407e-03
6.3144000000e-02,4.2768948333e-04,5.3821240726e-04,6.4732077590e-04,7.0119051088e-04,8.0673911725e-04,8.9299639512e-04,1.0231860506e-03,1.1253026605e-03,1.2240851356e-03,1.3054115698e-03
6.4144000000e-02,4.4510838052e-04,5.5323758716e-04,6.4802719862e-04,6.9914720370e-04,8.0117170000e-04,8.8288812549e-04,1.0098940402e-03,1.1004163389e-03,1.2089635857e-03,1.2961041648e-03
6.5144000000e-02,4.3574760639e-04,5.3843388741e-04,6.5104497480e-04,6.9133384386e-04,8.0807833001e-04,8.8548069471e-04,9.8678377981e-04,1.1028056906e-03,1.2056823471e-03,1.2794032227e-03
6.6144000000e-02,4.3327647290e-04,5.3155054047e-04,6.5053733124e-04,6.8599052611e-04,8.2086909970e-04,8.7290056399e-04,9.8491873359e-04,1.1079652904e-03,1.2252041779e-03,1.2677117775e-03
6.7144000000e-02,4.1368322854e-04,5.3959993238e-04,6.4368825406e-04,7.0416492235e-04,8.3034283307e-04,8.8272121502e-04,9.6728595963e-04,1.1142903531e-03,1.2131736003e-03,1.2510584202e-03
6.8144000000e-02,4.0775485104e-04,5.4048672609e-04,6.2218481617e-04,7.1931412094e-04,8.4597726527e-04,8.8994413090e-04,9.8807286122e-04,1.1051956244e-03,1.2078462896e-03,1.2780610996e-03
6.9144000000e-02,4.0023158363e-04,5.2934745327e-04,6.1258062487e-04,7.3506227636e-04,8.2383317931e-04,9.0447429102e-04,9.8757715023e-04,1.0918203043e-03,1.1730880215e-03,1.2650509598e-03
7.0144000000e-02,4.1410417907e-04,5.1503917348e-04,6.2092236476e-04,7.1751055657e-04,8.3397375420e-04,9.2013746325e-04,9.8660624644e-04,1.0795428534e-03,1.1823634122e-03,1.2709075236e-03
7.1144000000e-02,4.2209299863e-04,5.0960989029e-04,6.2330123910e-04,7.1768394264e-04,8.2808350271e-04,9.2103742645e-04,9.7485353763e-04,1.0642006964e-03,1.1601130245e-03,1.2519134907e-03
7.2144000000e-02,4.0506907681e-04,4.9459027650e-04,6.2706159952e-04,7.1776368713e-04,8.4521125245e-04,9.0686495241e-04,9.8539370811e-04,1.0859741451e-03,1.1825405818e-03,1.2644505478e-03
7.3144000000e-02,4.0472077671e-04,5.2146664530e-04,6.0693600972e-04,7.3573966802e-04,8.3593418822e-04,9.0902198281e-04,9.9458266050e-04,1.0769614892e-03,1.1859512597e-03,1.2704686378e-03
7.4144000000e-02,4.1485756810e-04,5.0747075875e-04,6.1956678110e-04,7.2247836215e-04,8.3054008428e-04,9.2809845228e-04,1.0072333680e-03,1.0812426626e-03,1.1805768736e-03,1.2877667905e-03
7.5144000000e-02,4.3090236431e-04,5.1662955229e-04,6.2180006353e-04,7.1390939411e-04,8.1335376308e-04,9.1665984655e-04,1.0221849516e-03,1.0663519788e-03,1.1733131396e-03,1.3043731451e-03
7.6144000000e-02,4.3170752178e-04,5.0517213822e-04,6.4320302045e-04,7.0440226409e-04,8.0055673607e-04,9.0943736723e-04,1.0009683319e-03,1.0758842109e-03,1.1823779641e-03,1.3090251014e-03
7.7144000000e-02,4.4812408305e-04,5.1352286391e-04,6.3847677666e-04,6.9338799221e-04,7.9560886661e-04,8.8612425316e-04,1.0084603127e-03,1.0819853924e-03,1.1966987222e-03,1.2892972154e-03
7.8144000000e-02,4.2475025111e-04,5.1878887461e-04,6.5644286224e-04,6.8502478825e-04,8.1007041445e-04,8.8705986855e-04,1.0055625171e-03,1.1005410488e-03,1.2083356705e-03,1.2882855663e-03
7.9144000000e-02,4.3597625336e-04,5.3470845160e-04,6.4661115175e-04,6.9846137194e-04,8.1496378698e-04,8.6451102106e-04,1.0249573825e-03,1.1135110253e-03,1.2265669648e-03,1.3106549159e-03
8.0144000000e-02,4.3268828449e-04,5.4063275456e-04,6.4590269176e-04,6.9124282163e-04,7.9339086369e-04,8.8210930699e-04,1.0150638263e-03,1.1183625611e-03,1.2024697207e-03,1.2965378119e-03
8.1144000000e-02,4.4086704293e-04,5.3763251344e-04,6.5564570832e-04,6.8357563578e-04,8.0496822193e-04,8.8409258751e-04,1.0061643843e-03,1.1025695130e-03,1.2094261911e-03,1.2928537035e-03
8.2144000000e-02,4.3685922719e-04,5.3354207921e-04,6.5737775003e-04,6.9168519985e-04,8.0792488006e-04,8.7793909188e-04,9.8790078482e-04,1.1005183478e-03,1.2062578753e-03,1.2663271627e-03
8.3144000000e-02,4.2821578973e-04,5.3561794630e-04,6.3935680373e-04,6.9624118623e-04,8.3205355622e-04,8.7333362899e-04,9.7653413832e-04,1.1207235366e-03,1.2174621224e-03,1.2670888100e-03
8.4144000000e-02,4.1697829147e-04,5.5087726651e-04,6.2876119046e-04,7.1277441748e-04,8.3337115939e-04,8.7915563199e-04,9.6831005067e-04,1.1107809405e-03,1.2140921172e-03,1.2445394532e-03
8.5144000000e-02,4.0589668060e-04,5.3738422139e-04,6.2086568505e-04,7.1961119829e-04,8.4931816673e-04,8.9616078185e-04,9.8387237813e-04,1.1058621749e-03,1.2072672689e-03,1.2648101256e-03
8.6144000000e-02,4.1506009438e-04,5.3575582569e-04,6.1130725953e-04,7.2692055255e-04,8.2826503785e-04,9.0290835942e-04,9.8670243460e-04,1.0788317013e-03,1.1897737568e-03,1.2679034262e-03
8.7144000000e-02,4.1415874875e-04,5.1455874200e-04,6.3761974161e-04,7.1579393989e-04,8.2822334662e-04,9.1919326223e-04,9.6904703241e-04,1.0794668196e-03,1.1758152687e-03,1.2612194405e-03
8.8144000000e-02,4.1389925173e-04,5.1107752370e-04,6.3026411226e-04,7.1040361945e-04,8.4021186922e-04,8.9659515652e-04,9.7711243143e-04,1.0604618728e-03,1.1711879051e-03,1.2548433733e-03
8.9144000000e-02,3.9826019929e-04,4.9535756261e-04,6.2377352151e-04,7.1402231697e-04,8.3954910224e-04,9.1348047135e-04,9.8779753898e-04,1.0834290879e-03,1.1822110537e-03,1.2640164641e-03
9.0144000000e-02,4.1144674469e-04,5.1526556490e-04,6.1392471252e-04,7.2225360782e-04,8.3090097178e-04,9.0769630333e-04,1.0114880570e-03,1.0833440319e-03,1.1880081729e-03,1.2799918477e-03
9.1144000000e-02,4.1524457629e-04,5.1948321925e-04,6.2376522692e-04,7.1350019425e-04,8.1936894276e-04,9.2349539045e-04,1.0112695600e-03,1.0770220979e-03,1.1610040383e-03,1.2877183326e-03
9.2144000000e-02,4.3368436309e-04,5.1161041483e-04,6.2936269387e-04,6.9954272476e-04,8.0722689745e-04,9.1146845079e-04,1.0330714576e-03,1.0663055582e-03,1.1720958719e-03,1.3091639266e-03
9.3144000000e-02,4.4113046897e-04,5.0790094974e-04,6.4710897277e-04,6.9527544838e-04,7.9309451394e-04,9.0654051746e-04,1.0076079343e-03,1.0742082668e-03,1.1798853666e-03,1.2811242777e-03
9.4144000000e-02,4.5285483793e-04,5.1392795285e-04,6.5744607127e-04,6.8076529715e-04,8.1641454017e-04,8.9303299319e-04,1.0050617129e-03,1.0899210611e-03,1.2118319137e-03,1.2934883125e-03
9.5144000000e-02,4.3574971642e-04,5.3206884331e-04,6.4229621785e-04,7.0209425758e-04,8.0825178884e-04,8.8007691375e-04,1.0104745888e-03,1.1042060214e-03,1.2124013301e-03,1.2901352602e-03
9.6144000000e-02,4.2961750296e-04,5.3571009630e-04,6.4582483901e-04,6.9179746788e-04,8.1333324488e-04,8.7754859123e-04,1.0197405936e-03,1.1199186702e-03,1.2300648086e-03,1.3079284690e-03
9.7144000000e-02,4.4305525080e-04,5.5068088841e-04,6.4542742621e-04,6.8749664933e-04,7.9699835624e-04,8.8921558927e-04,1.0100632062e-03,1.0941500659e-03,1.2071783567e-03,1.2944954506e-03
9.8144000000e-02,4.3937947339e-04,5.2542494814e-04,6.6647822678e-04,6.6822416557e-04,8.0918558524e-04,8.9088614914e-04,9.9738615972e-04,1.1039562378e-03,1.2064100883e-03,1.2894747488e-03
9.9144000000e-02,4.3663803808e-04,5.3868621762e-04,6.5542102675e-04,6.8222063419e-04,8.1257734564e-04,8.7322223408e-04,9.8559597973e-04,1.1013408948e-03,1.2127448281e-03,1.2700249499e-03
1.0014400000e-01,4.1717496060e-04,5.3769843362e-04,6.4061096055e-04,6.8991779699e-04,8.2799124357e-04,8.8641158072e-04,9.7108022601e-04,1.1176065163e-03,1.2186949607e-03,1.2545051868e-03
1.0114400000e-01,4.1079925722e-04,5.4754287703e-04,6.1923208705e-04,7.0934511314e-04,8.4115934442e-04,8.9073400886e-04,9.9535456684e-04,1.1042579717e-03,1.2128007802e-03,1.2511482055e-03
1.0214400000e-01,3.9638100134e-04,5.3762214520e-04,6.2137245550e-04,7.2336923040e-04,8.4696825070e-04,9.1228524980e-04,9.8620170320e-04,1.0997425125e-03,1.1949957116e-03,1.2577392044e-03
1.0314400000e-01,4.2217601731e-04,5.3418538300e-04,6.0745333030e-04,7.2537019150e-04,8.3260318206e-04,9.1677095043e-04,9.8789823824e-04,1.0834664863e-03,1.1800534412e-03,1.2584020442e-03
1.0414400000e-01,4.1355724534e-04,5.1495066145e-04,6.2499326305e-04,7.1521782957e-04,8.2657774328e-04,9.2758498795e-04,9.7015938081e-04,1.0668863979e-03,1.1624547915e-03,1.2379311374e-03
