# Saved on 2025-06-25T17:51:37.241833
# Name: Evan
# Sample_ID: Batch3_F5_TPTE39
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# Waveform Editor: ask
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -10
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
3.3144000000e-02,4.2373849283e-04,4.8356941988e-04,5.7970908529e-04,6.8441986514e-04,7.8611126810e-04,8.8397137006e-04,9.8590695416e-04,1.0897900211e-03,1.1793183512e-03,1.2858831906e-03
3.4144000000e-02,4.2380295781e-04,4.8705787776e-04,5.8023299061e-04,6.7863387812e-04,7.8489691077e-04,8.8671964477e-04,9.9081407825e-04,1.1042474216e-03,1.1892852490e-03,1.2874977256e-03
3.5144000000e-02,4.2144602048e-04,4.8924161092e-04,5.7803452364e-04,6.7856373789e-04,7.7561337093e-04,8.7966851424e-04,9.8903023172e-04,1.0953275341e-03,1.1838710634e-03,1.2843875447e-03
3.6144000000e-02,4.1832980060e-04,4.9139100156e-04,5.7587709307e-04,6.8014778662e-04,7.8121600382e-04,8.8317545305e-04,9.9078999483e-04,1.0931390716e-03,1.1834110046e-03,1.2881578004e-03
3.7144000000e-02,4.1371957195e-04,4.9721631513e-04,5.6974698964e-04,6.8820183515e-04,7.7555800090e-04,8.8291548309e-04,9.7610587545e-04,1.0881783965e-03,1.1876604549e-03,1.2769707246e-03
3.8144000000e-02,4.1904528189e-04,4.9682403187e-04,5.7624522015e-04,6.8559340434e-04,7.8450881119e-04,8.8127038907e-04,9.8621247162e-04,1.0983728862e-03,1.1819423526e-03,1.2807131861e-03
3.9144000000e-02,4.1472343582e-04,4.9308095186e-04,5.7470129832e-04,6.9047076977e-04,7.8113742347e-04,8.7419604824e-04,9.8385680758e-04,1.0936862236e-03,1.1857477512e-03,1.2824808073e-03
4.0144000000e-02,4.1503546527e-04,4.9185189710e-04,5.7387514971e-04,6.7625245720e-04,7.8112752817e-04,8.7703847385e-04,9.8837459518e-04,1.0921175272e-03,1.1868122238e-03,1.2936478015e-03
4.1144000000e-02,4.1065028199e-04,4.9989768740e-04,5.6606102589e-04,6.8505418312e-04,7.8252356616e-04,8.7333246483e-04,9.8299504316e-04,1.0989843577e-03,1.1885433196e-03,1.2804934522e-03
4.2144000000e-02,4.1789990064e-04,4.9493984989e-04,5.7537592511e-04,6.8322799052e-04,7.8066354035e-04,8.8602719188e-04,9.8520802567e-04,1.0959222709e-03,1.1729379912e-03,1.2830324704e-03
4.3144000000e-02,4.1786977818e-04,4.9442256568e-04,5.7400800870e-04,6.8399218435e-04,7.8409633716e-04,8.7938249635e-04,9.8754433566e-04,1.0978214414e-03,1.1827060371e-03,1.2814432557e-03
4.4144000000e-02,4.2332132580e-04,4.8396552302e-04,5.8045254264e-04,6.8525674578e-04,7.8392156865e-04,8.7832690042e-04,9.7963464214e-04,1.0931291763e-03,1.1834254110e-03,1.2817920651e-03
4.5144000000e-02,4.2612085963e-04,4.8692909331e-04,5.8143985370e-04,6.8381355959e-04,7.8818447946e-04,8.7893240561e-04,9.8449978395e-04,1.0998330981e-03,1.1904645362e-03,1.2825644808e-03
4.6144000000e-02,4.2958472477e-04,4.8062312999e-04,5.8542183979e-04,6.8225861469e-04,7.7759330452e-04,8.7758657173e-04,9.8296775832e-04,1.0952644516e-03,1.1805244867e-03,1.2750834867e-03
4.7144000000e-02,4.2573010433e-04,4.8640093155e-04,5.8370293118e-04,6.7611785198e-04,7.8152108472e-04,8.8026579760e-04,9.8532094853e-04,1.0938523337e-03,1.1832519522e-03,1.2875294487e-03
4.8144000000e-02,4.2208954255e-04,4.8968326155e-04,5.7624296460e-04,6.8258261308e-04,7.8323915659e-04,8.7892345618e-04,9.7775853646e-04,1.0841349285e-03,1.1851835006e-03,1.2813713693e-03
4.9144000000e-02,4.2663574277e-04,4.8779158533e-04,5.8190609707e-04,6.8164219556e-04,7.8998127719e-04,8.8469125330e-04,9.8457225249e-04,1.0921073408e-03,1.1804240057e-03,1.2843108561e-03
5.0144000000e-02,4.2580490117e-04,4.8634352424e-04,5.8146841184e-04,6.7916655098e-04,7.8357930761e-04,8.7599371909e-04,9.8495838756e-04,1.0887922690e-03,1.1834151519e-03,1.2851756765e-03
5.1144000000e-02,4.2419214878e-04,4.8742997024e-04,5.7870562159e-04,6.7195243901e-04,7.8411525465e-04,8.7803142378e-04,9.9337397842e-04,1.0964745888e-03,1.1771971185e-03,1.2939258886e-03
5.2144000000e-02,4.1579249228e-04,4.9302710977e-04,5.7156925322e-04,6.8078254117e-04,7.8224693425e-04,8.8011554908e-04,9.8772667116e-04,1.0924242088e-03,1.1870769231e-03,1.2867416081e-03
5.3144000000e-02,4.1731236706e-04,4.9558831961e-04,5.7287848904e-04,6.8037879828e-04,7.7850767411e-04,8.8717526523e-04,9.9159020465e-04,1.0931009456e-03,1.1788580741e-03,1.2893053645e-03
5.4144000000e-02,4.1082814278e-04,4.9934904382e-04,5.6785149354e-04,6.8559704232e-04,7.7901800978e-04,8.7844011432e-04,9.8786746094e-04,1.0981592641e-03,1.1833078315e-03,1.2699491344e-03
5.5144000000e-02,4.2272487917e-04,4.8532947403e-04,5.8087411162e-04,6.8689565524e-04,7.7775497630e-04,8.8010914624e-04,9.8696014902e-04,1.0924606613e-03,1.1842644744e-03,1.2859157869e-03
5.6144000000e-02,4.1824696382e-04,4.9248337746e-04,5.7474371715e-04,6.8877008744e-04,7.8297387518e-04,8.7743246695e-04,9.8797987448e-04,1.0968971765e-03,1.1942919082e-03,1.2852238433e-03
5.7144000000e-02,4.1928786231e-04,4.9283269618e-04,5.7566445321e-04,6.8868546805e-04,7.7650278399e-04,8.7684929895e-04,9.8516742582e-04,1.0958234634e-03,1.1852830357e-03,1.2782854901e-03
5.8144000000e-02,4.1634666559e-04,4.9882470194e-04,5.7373857999e-04,6.8064895459e-04,7.7997450717e-04,8.7651060312e-04,9.8486023489e-04,1.0978327191e-03,1.1892858311e-03,1.2829950720e-03
5.9144000000e-02,4.1746079660e-04,4.9521637266e-04,5.7354660385e-04,6.8720473791e-04,7.8123586718e-04,8.7460110080e-04,9.8200769571e-04,1.0835503781e-03,1.1771285062e-03,1.2824375881e-03
6.0144000000e-02,4.1929804866e-04,4.9415990361e-04,5.7584755268e-04,6.8656117946e-04,7.8897603089e-04,8.8035376393e-04,9.8229364085e-04,1.0933913291e-03,1.1858031212e-03,1.2851803331e-03
6.1144000000e-02,4.2299616325e-04,4.9014059186e-04,5.7701665355e-04,6.8410372478e-04,7.8443154052e-04,8.7667314801e-04,9.8060249002e-04,1.0933636077e-03,1.1850170995e-03,1.2788658205e-03
6.2144000000e-02,4.2732408474e-04,4.8594938562e-04,5.8250112488e-04,6.7602108174e-04,7.8937271610e-04,8.7780470494e-04,9.9545242847e-04,1.0986067355e-03,1.1788897245e-03,1.2905837502e-03
6.3144000000e-02,4.1998071538e-04,4.8626774515e-04,5.7647266658e-04,6.7892666266e-04,7.7831027738e-04,8.8005035650e-04,9.8475095001e-04,1.0906477110e-03,1.1846490088e-03,1.2875492394e-03
6.4144000000e-02,4.2204021156e-04,4.9014612159e-04,5.7712750277e-04,6.7453453084e-04,7.8339035099e-04,8.8780194346e-04,9.8660995718e-04,1.0933660087e-03,1.1814500613e-03,1.2850112398e-03
6.5144000000e-02,4.2214920541e-04,4.9088335800e-04,5.7892728364e-04,6.8846646172e-04,7.8395722085e-04,8.8277614850e-04,9.8316944786e-04,1.0947890405e-03,1.1837100465e-03,1.2754873023e-03
6.6144000000e-02,4.3003288738e-04,4.8275160225e-04,5.8624489611e-04,6.7980639869e-04,7.8177639807e-04,8.8698216132e-04,9.8657110357e-04,1.0886115342e-03,1.1793962767e-03,1.2880202848e-03
6.7144000000e-02,4.2321851652e-04,4.8781661462e-04,5.7577432017e-04,6.8228473538e-04,7.8205368482e-04,8.7286127382e-04,9.8614400486e-04,1.0906847456e-03,1.1928275489e-03,1.2841894932e-03
6.8144000000e-02,4.2401119572e-04,4.8863174015e-04,5.7595087128e-04,6.8137953349e-04,7.8120545368e-04,8.8136410341e-04,9.8455035186e-04,1.0901637870e-03,1.1866637942e-03,1.2879450514e-03
6.9144000000e-02,4.1815139411e-04,4.9786973250e-04,5.7278855820e-04,6.8079883931e-04,7.7981509094e-04,8.8309352577e-04,9.9106204289e-04,1.0956201731e-03,1.1823191016e-03,1.2872998195e-03
7.0144000000e-02,4.1490653530e-04,4.9534555728e-04,5.7084882428e-04,6.8277673563e-04,7.7623764810e-04,8.7891909061e-04,9.8675984191e-04,1.0874401778e-03,1.1765099043e-03,1.2864881137e-03
7.1144000000e-02,4.1189632611e-04,5.0245154853e-04,5.6867764215e-04,6.8362271122e-04,7.8661352745e-04,8.8112225058e-04,9.8787088064e-04,1.0930411372e-03,1.1870163871e-03,1.2935852283e-03
7.2144000000e-02,4.1615749069e-04,4.9639424105e-04,5.7019075030e-04,6.8959612690e-04,7.8262433817e-04,8.7986263679e-04,9.8601922218e-04,1.0925338574e-03,1.1834754696e-03,1.2825294107e-03
7.3144000000e-02,4.2024494178e-04,4.9325328291e-04,5.7608940551e-04,6.8262037530e-04,7.8025004768e-04,8.8109947683e-04,9.9351804238e-04,1.1032456678e-03,1.1826507398e-03,1.2862395670e-03
7.4144000000e-02,4.1497140046e-04,4.9483340263e-04,5.7069260947e-04,6.8367473432e-04,7.7514967415e-04,8.7451087893e-04,9.8681637610e-04,1.0956891492e-03,1.1870369053e-03,1.2845170568e-03
7.5144000000e-02,4.1552968469e-04,4.9638492783e-04,5.7118653785e-04,6.8695815571e-04,7.8246986959e-04,8.8250591944e-04,9.8446653283e-04,1.0995149205e-03,1.1850332521e-03,1.2822775170e-03
7.6144000000e-02,4.1871997382e-04,4.9532125558e-04,5.7300585468e-04,6.9348141551e-04,7.8228549683e-04,8.8098480774e-04,9.7727031971e-04,1.0914106679e-03,1.1915466166e-03,1.2750693713e-03
7.7144000000e-02,4.2656251026e-04,4.8920912377e-04,5.8151876146e-04,6.8444278440e-04,7.8350371041e-04,8.7857319159e-04,9.8390104540e-04,1.0937674961e-03,1.1809562420e-03,1.2808646716e-03
7.8144000000e-02,4.2410378228e-04,4.8743208026e-04,5.7911645854e-04,6.8600165832e-04,7.8818688053e-04,8.7243854068e-04,9.7994874523e-04,1.0945416579e-03,1.1885318963e-03,1.2795212388e-03
7.9144000000e-02,4.3076361180e-04,4.8339596106e-04,5.8424153394e-04,6.7979621235e-04,7.8724719060e-04,8.8005392172e-04,9.8197910120e-04,1.0908235708e-03,1.1846848793e-03,1.2990676623e-03
8.0144000000e-02,4.1981435061e-04,4.9532252888e-04,5.7225672208e-04,6.7873646913e-04,7.8829900303e-04,8.7898923084e-04,9.8385935416e-04,1.0916265455e-03,1.1844083929e-03,1.2823002180e-03
8.1144000000e-02,4.2310035496e-04,4.8717338359e-04,5.7759501942e-04,6.7582244810e-04,7.8382261563e-04,8.8236345618e-04,9.8230186268e-04,1.0905240197e-03,1.1740782065e-03,1.2850781786e-03
8.2144000000e-02,4.2256440793e-04,4.8813722969e-04,5.7514109358e-04,6.7689936259e-04,7.8881683294e-04,8.8236389274e-04,9.8648131825e-04,1.0907844262e-03,1.1816990445e-03,1.2889300706e-03
8.3144000000e-02,4.2403044063e-04,4.8507219617e-04,5.7703517086e-04,6.8452362029e-04,7.8588920587e-04,8.8482840511e-04,9.8575947050e-04,1.0884275252e-03,1.1793567683e-03,1.2850572239e-03
8.4144000000e-02,4.2445750296e-04,4.8782043450e-04,5.7607823692e-04,6.7857930844e-04,7.8475241025e-04,8.8682747446e-04,9.8979333416e-04,1.1040165555e-03,1.1915709183e-03,1.2875067478e-03
8.5144000000e-02,4.2062027205e-04,4.8926140153e-04,5.7547105826e-04,6.7984256020e-04,7.7516117017e-04,8.7995009380e-04,9.8841715953e-04,1.0946839757e-03,1.1834577890e-03,1.2829886691e-03
8.6144000000e-02,4.1803759814e-04,4.9147201935e-04,5.7560508139e-04,6.8175773777e-04,7.8042321547e-04,8.8258515461e-04,9.9033211882e-04,1.0931525321e-03,1.1844265100e-03,1.2897128181e-03
8.7144000000e-02,4.1146682634e-04,4.9646085245e-04,5.6902528740e-04,6.8760848080e-04,7.7582895756e-04,8.8289569248e-04,9.7515840025e-04,1.0881410708e-03,1.1885773711e-03,1.2789580796e-03
8.8144000000e-02,4.2148265493e-04,4.9507780204e-04,5.7658464357e-04,6.8496425229e-04,7.8569777543e-04,8.8147535280e-04,9.8601907666e-04,1.0976567137e-03,1.1827208800e-03,1.2820867414e-03
8.9144000000e-02,4.1938881623e-04,4.9046237109e-04,5.7392717281e-04,6.8918292527e-04,7.8162585851e-04,8.7417596660e-04,9.8406999314e-04,1.0944808309e-03,1.1870323942e-03,1.2834405061e-03
9.0144000000e-02,4.1957486246e-04,4.8926311138e-04,5.7406370615e-04,6.7556924478e-04,7.8042125097e-04,8.7725020421e-04,9.8837190308e-04,1.0909785487e-03,1.1841289233e-03,1.2939712906e-03
9.1144000000e-02,4.1232255171e-04,4.9838403356e-04,5.6586493884e-04,6.8426263169e-04,7.8353848949e-04,8.7460663053e-04,9.8636555776e-04,1.0980282241e-03,1.1890822498e-03,1.2819452968e-03
9.2144000000e-02,4.1916828195e-04,4.9313890486e-04,5.7342796936e-04,6.8142282544e-04,7.8117969679e-04,8.8790431619e-04,9.8643540696e-04,1.0943575762e-03,1.1756898311e-03,1.2845650781e-03
9.3144000000e-02,4.1782368498e-04,4.9172282161e-04,5.7398596255e-04,6.8231500336e-04,7.8455675975e-04,8.7923806859e-04,9.8882388556e-04,1.0973899771e-03,1.1802744120e-03,1.2799652177e-03
9.4144000000e-02,4.2308947741e-04,4.8266974773e-04,5.7864101109e-04,6.8216526415e-04,7.8532073530e-04,8.7894892204e-04,9.7990930954e-04,1.0940452921e-03,1.1817978520e-03,1.2829646585e-03
9.5144000000e-02,4.2624909838e-04,4.8525569582e-04,5.7976591052e-04,6.8209788878e-04,7.8852332081e-04,8.8084685558e-04,9.8512049590e-04,1.1000069935e-03,1.1905304564e-03,1.2825061276e-03
9.6144000000e-02,4.2861847760e-04,4.7929846914e-04,5.8479741710e-04,6.8123918027e-04,7.7813587268e-04,8.7868880655e-04,9.8498072475e-04,1.0942968947e-03,1.1802445806e-03,1.2759592209e-03
9.7144000000e-02,4.2503499571e-04,4.8382782552e-04,5.8413184888e-04,6.7508590291e-04,7.8291683167e-04,8.8073204097e-04,9.8515032732e-04,1.0931826546e-03,1.1824888497e-03,1.2878654525e-03
9.8144000000e-02,4.2263200157e-04,4.8836638598e-04,5.7687655499e-04,6.8220273533e-04,7.8306955402e-04,8.7994725618e-04,9.7847536381e-04,1.0847627709e-03,1.1819507927e-03,1.2822430290e-03
9.9144000000e-02,4.2771283915e-04,4.8562535085e-04,5.8285342675e-04,6.8164168624e-04,7.9024110164e-04,8.8587083155e-04,9.8564793007e-04,1.0925781680e-03,1.1800331413e-03,1.2846574828e-03
