# Saved on 2025-07-12T15:41:00.898193
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE15
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.0005
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
1.1300014400e+02,7.0309441071e-04,7.8991870396e-04
1.1400014400e+02,7.0267742558e-04,7.9024728620e-04
1.1500014400e+02,7.0252339356e-04,7.9073040979e-04
1.1600014400e+02,7.0450550993e-04,7.9076053225e-04
1.1700014400e+02,7.0253605372e-04,7.9050005297e-04
1.1800014400e+02,7.0214322477e-04,7.9087723861e-04
1.1900014400e+02,7.0313297329e-04,7.9108249338e-04
1.2000014400e+02,7.0185240475e-04,7.9031022324e-04
1.2100014400e+02,7.0323687396e-04,7.9024495790e-04
1.2200014400e+02,7.0408372267e-04,7.8971337643e-04
1.2300014400e+02,7.0368230809e-04,7.9074699897e-04
1.2400014400e+02,7.0324982516e-04,7.9041376011e-04
1.2500014400e+02,7.0484187745e-04,7.9044752056e-04
1.2600014400e+02,7.0426693128e-04,7.9110555816e-04
1.2700014400e+02,7.0509144280e-04,7.8984856373e-04
1.2800014400e+02,7.0541937021e-04,7.8784680227e-04
1.2900014400e+02,7.0362897532e-04,7.8989309259e-04
1.3000014400e+02,7.0220754424e-04,7.8924378613e-04
1.3100014400e+02,7.0293936005e-04,7.8946999565e-04
1.3200014400e+02,7.0474918175e-04,7.8846482211e-04
1.3300014400e+02,7.0244117524e-04,7.8991775808e-04
1.3400014400e+02,7.0187139499e-04,7.8940633102e-04
1.3500014400e+02,7.0448222687e-04,7.8920827946e-04
1.3600014400e+02,7.0383270213e-04,7.9039811681e-04
1.3700014400e+02,7.0311412856e-04,7.9101984738e-04
1.3800014400e+02,7.0336580393e-04,7.9091572843e-04
1.3900014400e+02,7.0338639489e-04,7.9103003372e-04
1.4000014400e+02,7.0330177550e-04,7.9049998021e-04
1.4100014400e+02,7.0205969678e-04,7.8953642515e-04
1.4200014400e+02,7.0134788984e-04,7.9035737144e-04
1.4300014400e+02,7.0154725108e-04,7.8891040175e-04
1.4400014400e+02,7.0339949161e-04,7.9079705756e-04
1.4500014400e+02,7.0260059147e-04,7.8957957157e-04
1.4600014400e+02,7.0435715315e-04,7.9076846305e-04
1.4700014400e+02,7.0381625846e-04,7.8986260633e-04
1.4800014400e+02,7.0121364843e-04,7.9061115684e-04
1.4900014400e+02,7.0400528784e-04,7.8860655776e-04
1.5000014400e+02,7.0436268288e-04,7.8928394942e-04
1.5100014400e+02,7.0365043939e-04,7.9058518168e-04
1.5200014400e+02,7.0339621743e-04,7.9066820035e-04
1.5300014400e+02,7.0317240898e-04,7.8960933024e-04
1.5400014400e+02,7.0493748353e-04,7.9078985436e-04
1.5500014400e+02,7.0435555244e-04,7.8958008089e-04
1.5600014400e+02,7.0167086960e-04,7.8890501754e-04
1.5700014400e+02,7.0247668191e-04,7.8916418715e-04
1.5800014400e+02,7.0193644206e-04,7.9113407992e-04
1.5900014400e+02,7.0177258749e-04,7.8968172602e-04
1.6000014400e+02,7.0170441177e-04,7.8786826634e-04
1.6100014400e+02,7.0239337219e-04,7.8951030446e-04
1.6200014400e+02,7.0243921073e-04,7.9032804933e-04
1.6300014400e+02,7.0358561061e-04,7.9060759163e-04
1.6400014400e+02,7.0122623583e-04,7.8977747762e-04
1.6500014400e+02,7.0231755672e-04,7.9063211160e-04
1.6600014400e+02,7.0086774940e-04,7.8967728768e-04
1.6700014400e+02,7.0218709880e-04,7.9053403169e-04
1.6800014400e+02,7.0224879892e-04,7.8839068010e-04
1.6900014400e+02,7.0316615165e-04,7.8888748249e-04
1.7000014400e+02,7.0062444138e-04,7.8819924966e-04
1.7100014400e+02,7.0091926318e-04,7.8953518823e-04
1.7200014400e+02,7.0118607255e-04,7.8893586760e-04
1.7300014400e+02,7.0138266892e-04,7.8929479059e-04
1.7400014400e+02,7.0203808718e-04,7.8995471995e-04
1.7500014400e+02,7.0093628892e-04,7.8991601185e-04
1.7600014400e+02,7.0282512752e-04,7.8995508375e-04
1.7700014400e+02,7.0187990787e-04,7.8890567238e-04
1.7800014400e+02,7.0357047662e-04,7.8997189121e-04
