# Saved on 2025-07-12T15:41:00.871679
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE15
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.0005
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0007
#   max_gtarget: 0.0008
#   num_level: 2
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 2
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_700.00 uS,Conductance_Target_800.00 uS
5.6144000000e-02,7.0713474997e-04,7.9744517279e-04
5.7144000000e-02,7.0777176006e-04,7.9561199527e-04
5.8144000000e-02,7.0715119364e-04,7.9788107541e-04
5.9144000000e-02,7.0683825470e-04,7.9639998148e-04
6.0144000000e-02,7.0711525041e-04,7.9726974946e-04
6.1144000000e-02,7.0701265940e-04,7.9658253526e-04
6.2144000000e-02,7.0714624599e-04,7.9702993389e-04
6.3144000000e-02,7.0686073741e-04,7.9685109085e-04
6.4144000000e-02,7.0732567110e-04,7.9826153524e-04
6.5144000000e-02,7.0703012170e-04,7.9792414908e-04
6.6144000000e-02,7.0759728260e-04,7.9822297266e-04
6.7144000000e-02,7.0652837167e-04,7.9746292613e-04
6.8144000000e-02,7.0619433245e-04,7.9693410953e-04
6.9144000000e-02,7.0684211096e-04,7.9873883806e-04
7.0144000000e-02,7.0679350756e-04,7.9832083429e-04
7.1144000000e-02,7.0901944127e-04,7.9776560597e-04
7.2144000000e-02,7.0741989475e-04,7.9727222328e-04
7.3144000000e-02,7.0752459578e-04,7.9683828517e-04
7.4144000000e-02,7.0681315265e-04,7.9814264609e-04
7.5144000000e-02,7.0646536187e-04,7.9763500253e-04
7.6144000000e-02,7.0692192821e-04,7.9924880993e-04
7.7144000000e-02,7.0718298957e-04,7.9851881310e-04
7.8144000000e-02,7.0791924372e-04,7.9683326476e-04
7.9144000000e-02,7.0698428317e-04,7.9732984887e-04
8.0144000000e-02,7.0689115091e-04,7.9648518295e-04
8.1144000000e-02,7.0662099461e-04,7.9810510215e-04
8.2144000000e-02,7.0570342359e-04,7.9807556176e-04
8.3144000000e-02,7.0598158345e-04,7.9822355474e-04
8.4144000000e-02,7.0504633186e-04,7.9838602687e-04
8.5144000000e-02,7.0643858635e-04,7.9718898633e-04
8.6144000000e-02,7.0721594966e-04,7.9627941886e-04
8.7144000000e-02,7.0644848165e-04,7.9747704149e-04
8.8144000000e-02,7.0581758337e-04,7.9807919974e-04
8.9144000000e-02,7.0577138104e-04,7.9906298197e-04
9.0144000000e-02,7.0680252975e-04,7.9704150266e-04
9.1144000000e-02,7.0560316090e-04,7.9771598394e-04
9.2144000000e-02,7.0570997195e-04,7.9778626969e-04
9.3144000000e-02,7.0566900831e-04,7.9741796071e-04
9.4144000000e-02,7.0530564699e-04,7.9698169429e-04
9.5144000000e-02,7.0597190643e-04,7.9804987763e-04
9.6144000000e-02,7.0612826676e-04,7.9844270658e-04
9.7144000000e-02,7.0754394983e-04,7.9891149653e-04
9.8144000000e-02,7.0569105446e-04,7.9745805124e-04
9.9144000000e-02,7.0621070336e-04,7.9661418567e-04
1.0014400000e-01,7.0557638537e-04,7.9794124758e-04
1.0114400000e-01,7.0572263212e-04,7.9750068835e-04
1.0214400000e-01,7.0671041613e-04,7.9739154899e-04
1.0314400000e-01,7.0556081482e-04,7.9671954154e-04
1.0414400000e-01,7.0692214649e-04,7.9670375271e-04
1.0514400000e-01,7.0810870966e-04,7.9640871263e-04
1.0614400000e-01,7.0680507633e-04,7.9727979028e-04
1.0714400000e-01,7.0708738349e-04,7.9767465650e-04
1.0814400000e-01,7.0809990575e-04,7.9807723523e-04
1.0914400000e-01,7.0666137617e-04,7.9780569649e-04
1.1014400000e-01,7.0768328442e-04,7.9735793406e-04
1.1114400000e-01,7.0823574788e-04,7.9834448115e-04
1.1214400000e-01,7.0744870754e-04,7.9691824794e-04
1.1314400000e-01,7.0712623710e-04,7.9777841165e-04
1.1414400000e-01,7.0694608439e-04,7.9709803686e-04
1.1514400000e-01,7.0670277637e-04,7.9721656220e-04
1.1614400000e-01,7.0684713137e-04,7.9753597674e-04
1.1714400000e-01,7.0696507464e-04,7.9706602264e-04
1.1814400000e-01,7.0675596362e-04,7.9684978118e-04
1.1914400000e-01,7.0734051405e-04,7.9625948274e-04
1.2014400000e-01,7.0620313636e-04,7.9781966633e-04
1.2114400000e-01,7.0649693953e-04,7.9710262071e-04
1.2214400000e-01,7.0563277404e-04,7.9712481238e-04
1.2314400000e-01,7.0528803917e-04,7.9811426986e-04
1.2414400000e-01,7.0478832640e-04,7.9654018919e-04
1.2514400000e-01,7.0431124186e-04,7.9825353168e-04
1.2614400000e-01,7.0432091889e-04,7.9595884017e-04
1.2714400000e-01,7.0545735070e-04,7.9774195910e-04
1.2814400000e-01,7.0533678809e-04,7.9767167335e-04
1.2914400000e-01,7.0523099566e-04,7.9773613834e-04
1.3014400000e-01,7.0565482019e-04,7.9841804109e-04
1.3114400000e-01,7.0577887527e-04,7.9712066508e-04
1.3214400000e-01,7.0596790465e-04,7.9639321484e-04
1.3314400000e-01,7.0531394158e-04,7.9652563727e-04
1.3414400000e-01,7.0538531872e-04,7.9851786722e-04
1.3514400000e-01,7.0586393122e-04,7.9805911810e-04
1.3614400000e-01,7.0485999458e-04,7.9802863183e-04
1.3714400000e-01,7.0445486926e-04,7.9880584963e-04
1.3814400000e-01,7.0620961196e-04,7.9824698332e-04
1.3914400000e-01,7.0568225055e-04,7.9832374468e-04
1.4014400000e-01,7.0533060352e-04,7.9756529885e-04
1.4114400000e-01,7.0552174293e-04,7.9658580944e-04
1.4214400000e-01,7.0496185799e-04,7.9808196460e-04
1.4314400000e-01,7.0623442298e-04,7.9752418969e-04
1.4414400000e-01,7.0716123446e-04,7.9709512647e-04
1.4514400000e-01,7.0796457294e-04,7.9866054875e-04
1.4614400000e-01,7.0662514190e-04,7.9847523011e-04
1.4714400000e-01,7.0633439464e-04,7.9766228737e-04
1.4814400000e-01,7.0650356065e-04,7.9652571003e-04
1.4914400000e-01,7.0673610026e-04,7.9668498074e-04
1.5014400000e-01,7.0619309554e-04,7.9740224464e-04
1.5114400000e-01,7.0608257374e-04,7.9799203377e-04
1.5214400000e-01,7.0552843681e-04,7.9798141087e-04
1.5314400000e-01,7.0571317337e-04,7.9702607763e-04
1.5414400000e-01,7.0553927799e-04,7.9715064203e-04
1.5514400000e-01,7.0494614192e-04,7.9700868810e-04
1.5614400000e-01,7.0690897701e-04,7.9680372437e-04
1.5714400000e-01,7.0598231105e-04,7.9787809227e-04
1.5814400000e-01,7.0492395025e-04,7.9656172602e-04
1.5914400000e-01,7.0543719630e-04,7.9536235717e-04
1.6014400000e-01,7.0495494583e-04,7.9733079474e-04
1.6114400000e-01,7.0550333476e-04,7.9709840065e-04
1.6214400000e-01,7.0678019256e-04,7.9859200923e-04
1.6314400000e-01,7.0627967943e-04,7.9783516412e-04
1.6414400000e-01,7.0541442255e-04,7.9787081631e-04
1.6514400000e-01,7.0444046287e-04,7.9760873632e-04
1.6614400000e-01,7.0490175858e-04,7.9686549725e-04
1.6714400000e-01,7.0370071626e-04,7.9707591794e-04
1.6814400000e-01,7.0563888585e-04,7.9717610788e-04
1.6914400000e-01,7.0474394306e-04,7.9746299889e-04
1.7014400000e-01,7.0556168794e-04,7.9597899457e-04
1.7114400000e-01,7.0660717029e-04,7.9643577919e-04
1.7214400000e-01,7.0613670687e-04,7.9694458691e-04
1.7314400000e-01,7.0678805059e-04,7.9668578110e-04
1.7414400000e-01,7.0784131822e-04,7.9698402260e-04
1.7514400000e-01,7.0543814218e-04,7.9737714259e-04
1.7614400000e-01,7.0750153100e-04,7.9850331531e-04
1.7714400000e-01,7.0570393291e-04,7.9733916209e-04
1.7814400000e-01,7.0553833211e-04,7.9727185948e-04
1.7914400000e-01,7.0740890806e-04,7.9672194261e-04
1.8014400000e-01,7.0692905865e-04,7.9750621808e-04
1.8114400000e-01,7.0696616604e-04,7.9804369307e-04
1.8214400000e-01,7.0609654358e-04,7.9660829215e-04
1.8314400000e-01,7.0527938078e-04,7.9913632362e-04
1.8414400000e-01,7.0730675361e-04,7.9804376583e-04
1.8514400000e-01,7.0547604992e-04,7.9677345639e-04
1.8614400000e-01,7.0584421337e-04,7.9698766058e-04
1.8714400000e-01,7.0478039561e-04,7.9827485024e-04
1.8814400000e-01,7.0569367381e-04,7.9811026808e-04
1.8914400000e-01,7.0501402661e-04,7.9673816799e-04
1.9014400000e-01,7.0452500950e-04,7.9819139501e-04
1.9114400000e-01,7.0500544098e-04,7.9747915152e-04
1.9214400000e-01,7.0551264798e-04,7.9650431871e-04
1.9314400000e-01,7.0578600571e-04,7.9736841144e-04
1.9414400000e-01,7.0480935392e-04,7.9696263128e-04
1.9514400000e-01,7.0673224400e-04,7.9623867350e-04
1.9614400000e-01,7.0607558882e-04,7.9748380813e-04
1.9714400000e-01,7.0588503149e-04,7.9811768956e-04
1.9814400000e-01,7.0721740485e-04,7.9719706264e-04
1.9914400000e-01,7.0688678534e-04,7.9728029959e-04
2.0014400000e-01,7.0569905802e-04,7.9783589172e-04
2.0114400000e-01,7.0581867476e-04,7.9881312558e-04
2.0214400000e-01,7.0532667451e-04,7.9721408838e-04
2.0314400000e-01,7.0667549153e-04,7.9755751358e-04
2.0414400000e-01,7.0685651735e-04,7.9814009950e-04
2.0514400000e-01,7.0626614615e-04,7.9853263742e-04
2.0614400000e-01,7.0638227044e-04,7.9842327978e-04
2.0714400000e-01,7.0751513704e-04,7.9732322774e-04
2.0814400000e-01,7.0665933890e-04,7.9721954535e-04
2.0914400000e-01,7.0685215178e-04,7.9819648818e-04
2.1014400000e-01,7.0716305345e-04,7.9729390563e-04
2.1114400000e-01,7.0636640885e-04,7.9640216427e-04
2.1214400000e-01,7.0657602919e-04,7.9548517533e-04
2.1314400000e-01,7.0645786764e-04,7.9671393905e-04
2.1414400000e-01,7.0696965849e-04,7.9731711594e-04
2.1514400000e-01,7.0756745117e-04,7.9699348134e-04
2.1614400000e-01,7.0602771302e-04,7.9733028542e-04
2.1714400000e-01,7.0577836595e-04,7.9739031207e-04
2.1814400000e-01,7.0652939030e-04,7.9786892456e-04
2.1914400000e-01,7.0700822107e-04,7.9829907918e-04
2.2014400000e-01,7.0822839916e-04,7.9705452663e-04
2.2114400000e-01,7.0660447818e-04,7.9878882389e-04
2.2214400000e-01,7.0840200351e-04,7.9890261986e-04
2.2314400000e-01,7.0552996476e-04,7.9879013356e-04
2.2414400000e-01,7.0741538366e-04,7.9885794548e-04
2.2514400000e-01,7.0690774010e-04,7.9795747297e-04
2.2614400000e-01,7.0584232162e-04,7.9784971604e-04
2.2714400000e-01,7.0644324296e-04,7.9705117969e-04
2.2814400000e-01,7.0632187999e-04,7.9744306277e-04
2.2914400000e-01,7.0782298280e-04,7.9773722973e-04
2.3014400000e-01,7.0857277024e-04,7.9733137682e-04
2.3114400000e-01,7.0841168053e-04,7.9660268966e-04
2.3214400000e-01,7.0744565164e-04,7.9727709817e-04
2.3314400000e-01,7.0743015385e-04,7.9924655438e-04
2.3414400000e-01,7.0754918852e-04,7.9746940173e-04
2.3514400000e-01,7.0787900768e-04,7.9865974840e-04
2.3614400000e-01,7.0738184149e-04,7.9881589045e-04
2.3714400000e-01,7.0673137088e-04,7.9813362390e-04
2.3814400000e-01,7.0704598329e-04,7.9865247244e-04
2.3914400000e-01,7.0649512054e-04,7.9722463852e-04
2.4014400000e-01,7.0773552579e-04,7.9812642070e-04
2.4114400000e-01,7.0683483500e-04,7.9824916611e-04
2.4214400000e-01,7.0608097303e-04,7.9938377894e-04
2.4314400000e-01,7.0654634328e-04,7.9766097770e-04
2.4414400000e-01,7.0758396760e-04,7.9897406977e-04
2.4514400000e-01,7.0682064688e-04,7.9758669017e-04
2.4614400000e-01,7.0685520768e-04,7.9944948084e-04
2.4714400000e-01,7.0666988904e-04,7.9837504018e-04
2.4814400000e-01,7.0593399869e-04,7.9806246504e-04
2.4914400000e-01,7.0533016697e-04,7.9661964264e-04
2.5014400000e-01,7.0679467171e-04,7.9798235674e-04
2.5114400000e-01,7.0767993748e-04,7.9843368439e-04
2.5214400000e-01,7.0742600656e-04,7.9908670159e-04
2.5314400000e-01,7.0882400905e-04,7.9735829786e-04
2.5414400000e-01,7.0595677244e-04,7.9726771219e-04
2.5514400000e-01,7.0683556260e-04,7.9794059275e-04
2.5614400000e-01,7.0785841672e-04,7.9772020399e-04
2.5714400000e-01,7.0724207035e-04,7.9837802332e-04
2.5814400000e-01,7.0547095675e-04,7.9912751971e-04
2.5914400000e-01,7.0633388532e-04,7.9684556113e-04
2.6014400000e-01,7.0644709922e-04,7.9851546616e-04
2.6114400000e-01,7.0753048931e-04,7.9866331362e-04
2.6214400000e-01,7.0733825851e-04,7.9925099271e-04
2.6314400000e-01,7.0770234743e-04,7.9876655946e-04
2.6414400000e-01,7.0690621214e-04,7.9885227024e-04
2.6514400000e-01,7.0660513302e-04,7.9663943325e-04
2.6614400000e-01,7.0531074016e-04,7.9792022007e-04
2.6714400000e-01,7.0485933975e-04,7.9932382505e-04
2.6814400000e-01,7.0565431088e-04,7.9768906289e-04
2.6914400000e-01,7.0711546869e-04,7.9814606579e-04
2.7014400000e-01,7.0620706538e-04,7.9673867731e-04
2.7114400000e-01,7.0579619205e-04,7.9845551227e-04
2.7214400000e-01,7.0639420301e-04,7.9790966993e-04
2.7314400000e-01,7.0547335781e-04,7.9767662100e-04
2.7414400000e-01,7.0573420089e-04,7.9827237641e-04
2.7514400000e-01,7.0561975008e-04,7.9874705989e-04
2.7614400000e-01,7.0619244070e-04,7.9794743215e-04
2.7714400000e-01,7.0633795985e-04,7.9922501754e-04
2.7814400000e-01,7.0712172601e-04,7.9732817539e-04
2.7914400000e-01,7.0682413934e-04,7.9734745668e-04
2.8014400000e-01,7.0675050665e-04,7.9853634816e-04
2.8114400000e-01,7.0807269367e-04,7.9894409282e-04
2.8214400000e-01,7.0492656960e-04,7.9766206909e-04
2.8314400000e-01,7.0529604272e-04,7.9806355643e-04
2.8414400000e-01,7.0524642069e-04,7.9876466771e-04
2.8514400000e-01,7.0704074460e-04,7.9665027442e-04
2.8614400000e-01,7.0737543865e-04,7.9873258073e-04
2.8714400000e-01,7.0842193963e-04,7.9892066424e-04
2.8814400000e-01,7.0826463343e-04,7.9750854638e-04
2.8914400000e-01,7.0821392001e-04,7.9848723544e-04
2.9014400000e-01,7.0736074122e-04,7.9879384430e-04
2.9114400000e-01,7.0719434007e-04,7.9806246504e-04
2.9214400000e-01,7.0743953984e-04,7.9666468082e-04
2.9314400000e-01,7.0743422839e-04,7.9693993030e-04
2.9414400000e-01,7.0819791290e-04,7.9760735389e-04
2.9514400000e-01,7.0728645369e-04,7.9749101133e-04
2.9614400000e-01,7.0775291533e-04,7.9776822531e-04
2.9714400000e-01,7.0709924330e-04,7.9732024460e-04
2.9814400000e-01,7.0738569775e-04,7.9844707216e-04
2.9914400000e-01,7.0665359090e-04,7.9747114796e-04
3.0014400000e-01,7.0731330197e-04,7.9771343735e-04
3.0114400000e-01,7.0654146839e-04,7.9817393271e-04
3.0214400000e-01,7.0846544986e-04,7.9654375440e-04
3.0314400000e-01,7.0713300374e-04,7.9640289187e-04
3.0414400000e-01,7.0843641879e-04,7.9749224824e-04
3.0514400000e-01,7.0696805778e-04,7.9901728895e-04
3.0614400000e-01,7.0629546826e-04,7.9871824710e-04
3.0714400000e-01,7.0729191066e-04,7.9843266576e-04
3.0814400000e-01,7.0760877861e-04,7.9907331383e-04
3.0914400000e-01,7.0744608820e-04,7.9875811934e-04
3.1014400000e-01,7.0874972153e-04,7.9723991803e-04
3.1114400000e-01,7.0695990871e-04,7.9771016317e-04
3.1214400000e-01,7.0662455983e-04,7.9850782640e-04
3.1314400000e-01,7.0603804488e-04,7.9685800301e-04
3.1414400000e-01,7.0759037044e-04,7.9946483311e-04
3.1514400000e-01,7.0852038334e-04,7.9791017924e-04
3.1614400000e-01,7.0668436820e-04,7.9791738244e-04
3.1714400000e-01,7.0690388384e-04,7.9815392382e-04
3.1814400000e-01,7.0628280810e-04,7.9751167505e-04
3.1914400000e-01,7.0565751230e-04,7.9794037447e-04
3.2014400000e-01,7.0752845204e-04,7.9820580140e-04
3.2114400000e-01,7.0648449764e-04,7.9875615484e-04
3.2214400000e-01,7.0769849117e-04,7.9773977632e-04
3.2314400000e-01,7.0868096373e-04,7.9691591964e-04
3.2414400000e-01,7.0802183473e-04,7.9698766058e-04
3.2514400000e-01,7.0676476753e-04,7.9837307567e-04
3.2614400000e-01,7.0653200964e-04,7.9868390458e-04
3.2714400000e-01,7.0692927693e-04,7.9828045273e-04
3.2814400000e-01,7.0672169386e-04,7.9822180851e-04
3.2914400000e-01,7.0666283136e-04,7.9746438132e-04
3.3014400000e-01,7.0681184297e-04,7.9789802840e-04
3.3114400000e-01,7.0671361755e-04,7.9947378254e-04
3.3214400000e-01,7.0606838563e-04,7.9885547166e-04
3.3314400000e-01,7.0617126767e-04,7.9678189650e-04
3.3414400000e-01,7.0574751589e-04,7.9765603004e-04
3.3514400000e-01,7.0655572927e-04,7.9848861787e-04
3.3614400000e-01,7.0825677540e-04,7.9748409917e-04
3.3714400000e-01,7.0764290285e-04,7.9768346041e-04
3.3814400000e-01,7.0762929681e-04,7.9828510934e-04
3.3914400000e-01,7.0723428507e-04,7.9674195149e-04
3.4014400000e-01,7.0585032518e-04,7.9891971836e-04
3.4114400000e-01,7.0606729423e-04,7.9829675087e-04
3.4214400000e-01,7.0449670602e-04,7.9775789345e-04
3.4314400000e-01,7.0469715865e-04,7.9785510025e-04
3.4414400000e-01,7.0562819019e-04,7.9706129327e-04
3.4514400000e-01,7.0706657425e-04,7.9738507338e-04
3.4614400000e-01,7.0855516242e-04,7.9751422163e-04
3.4714400000e-01,7.0646136010e-04,7.9769248259e-04
3.4814400000e-01,7.0811838668e-04,7.9670950072e-04
3.4914400000e-01,7.0602152846e-04,7.9692275904e-04
3.5014400000e-01,7.0680725912e-04,7.9642581113e-04
3.5114400000e-01,7.0826645242e-04,7.9653458670e-04
3.5214400000e-01,7.0767397119e-04,7.9714060121e-04
3.5314400000e-01,7.0719754149e-04,7.9858138633e-04
3.5414400000e-01,7.0776972279e-04,7.9812540207e-04
3.5514400000e-01,7.0731461165e-04,7.9641897173e-04
3.5614400000e-01,7.0584093919e-04,7.9778496001e-04
3.5714400000e-01,7.0606671216e-04,7.9778794316e-04
3.5814400000e-01,7.0615889854e-04,7.9638084571e-04
3.5914400000e-01,7.0603695349e-04,7.9777521023e-04
3.6014400000e-01,7.0676775067e-04,7.9835255747e-04
3.6114400000e-01,7.0621725172e-04,7.9771292803e-04
3.6214400000e-01,7.0640948252e-04,7.9804784036e-04
3.6314400000e-01,7.0674999733e-04,7.9738121713e-04
3.6414400000e-01,7.0785710705e-04,7.9715027823e-04
3.6514400000e-01,7.0704627433e-04,7.9798897787e-04
3.6614400000e-01,7.0805617725e-04,7.9771511082e-04
