# Saved on 2025-07-12T15:32:43.233358
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TE15
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [2, 1]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.7
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.0005
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0005
#   max_gtarget: 0.0008
#   num_level: 4
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.5
#   v_rst: -1.5
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.7
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S)
4.9000144000e+01,5.0228532928e-04,5.8845576859e-04
5.0000144000e+01,5.0530947192e-04,5.9091944422e-04
5.1000144000e+01,5.0340240705e-04,5.8754081692e-04
5.2000144000e+01,5.0342048780e-04,5.8660014474e-04
5.3000144000e+01,5.0177870435e-04,5.9032128775e-04
5.4000144000e+01,5.0284292229e-04,5.8778543462e-04
5.5000144000e+01,5.0289614592e-04,5.8792189520e-04
5.6000144000e+01,5.0198592362e-04,5.8842462749e-04
5.7000144000e+01,5.0294402172e-04,5.8801124396e-04
5.8000144000e+01,5.0062895752e-04,5.8927122154e-04
5.9000144000e+01,5.0407470553e-04,5.8809047914e-04
6.0000144000e+01,5.0399819884e-04,5.8644585806e-04
6.1000144000e+01,5.0149541494e-04,5.8693462051e-04
6.2000144000e+01,5.0244459999e-04,5.8746543800e-04
6.3000144000e+01,5.0258047850e-04,5.8855854149e-04
6.4000144000e+01,5.0092148740e-04,5.8824520238e-04
6.5000144000e+01,5.0118018407e-04,5.8643749071e-04
6.6000144000e+01,4.9996076996e-04,5.8837027609e-04
6.7000144000e+01,5.0115861086e-04,5.8748617448e-04
6.8000144000e+01,5.0175931392e-04,5.8801906562e-04
6.9000144000e+01,5.0009435654e-04,5.8787627495e-04
7.0000144000e+01,4.9859532737e-04,5.8804369473e-04
7.1000144000e+01,4.9925227358e-04,5.8703211835e-04
7.2000144000e+01,4.9979546020e-04,5.8881552832e-04
7.3000144000e+01,4.9801692512e-04,5.8838231780e-04
7.4000144000e+01,4.9996862799e-04,5.8827616158e-04
7.5000144000e+01,5.0111157179e-04,5.8834561059e-04
7.6000144000e+01,5.0018876209e-04,5.8692017774e-04
7.7000144000e+01,4.9850666983e-04,5.8842018916e-04
7.8000144000e+01,4.9779191613e-04,5.8775171055e-04
7.9000144000e+01,4.9749389291e-04,5.8800927945e-04
8.0000144000e+01,5.0050508435e-04,5.8831512433e-04
8.1000144000e+01,5.0040820497e-04,5.8742160036e-04
8.2000144000e+01,4.9938142183e-04,5.8897756389e-04
8.3000144000e+01,5.0118258514e-04,5.8954141423e-04
8.4000144000e+01,5.0112805184e-04,5.8904406615e-04
8.5000144000e+01,4.9877300626e-04,5.8795718360e-04
8.6000144000e+01,4.9797483371e-04,5.8857403928e-04
8.7000144000e+01,5.0078153436e-04,5.8989779063e-04
8.8000144000e+01,5.0243812439e-04,5.8907462517e-04
8.9000144000e+01,4.9989921536e-04,5.8959863964e-04
9.0000144000e+01,5.0066279073e-04,5.9011181293e-04
9.1000144000e+01,4.9941019824e-04,5.8763587731e-04
9.2000144000e+01,5.0082489906e-04,5.8893921960e-04
9.3000144000e+01,5.0023929361e-04,5.8854035160e-04
9.4000144000e+01,5.0102244131e-04,5.8747384173e-04
9.5000144000e+01,4.9956124712e-04,5.8777506638e-04
9.6000144000e+01,5.0027130783e-04,5.8694513427e-04
9.7000144000e+01,4.9997313909e-04,5.8558238379e-04
9.8000144000e+01,4.9962196499e-04,5.8647321566e-04
9.9000144000e+01,4.9949816457e-04,5.8772729972e-04
1.0000014400e+02,4.9897967983e-04,5.8803299908e-04
1.0100014400e+02,4.9859681894e-04,5.8869471104e-04
1.0200014400e+02,4.9730122555e-04,5.8872494265e-04
1.0300014400e+02,4.9937425501e-04,5.8728528529e-04
1.0400014400e+02,4.9922120525e-04,5.8895373513e-04
1.0500014400e+02,4.9892303650e-04,5.8760950196e-04
1.0600014400e+02,5.0217382523e-04,5.8893045207e-04
1.0700014400e+02,5.0013215514e-04,5.8841236751e-04
1.0800014400e+02,5.0216141972e-04,5.9018388129e-04
1.0900014400e+02,5.0197795645e-04,5.8816320234e-04
1.1000014400e+02,4.9853981182e-04,5.8924142650e-04
1.1100014400e+02,4.9928999942e-04,5.8746954892e-04
1.1200014400e+02,5.0058821216e-04,5.8944468037e-04
1.1300014400e+02,5.0252780056e-04,5.8787754824e-04
1.1400014400e+02,4.9996604503e-04,5.8896621340e-04
1.1500014400e+02,5.0023776566e-04,5.8881701989e-04
1.1600014400e+02,4.9978105380e-04,5.8675323089e-04
1.1700014400e+02,4.9948877859e-04,5.9149126173e-04
1.1800014400e+02,5.0021870265e-04,5.8917063143e-04
1.1900014400e+02,4.9887821660e-04,5.8915637055e-04
1.2000014400e+02,5.0112445024e-04,5.8980014728e-04
1.2100014400e+02,5.0098366046e-04,5.8944315242e-04
1.2200014400e+02,5.0058115448e-04,5.8741541579e-04
1.2300014400e+02,4.9854108511e-04,5.8892106608e-04
1.2400014400e+02,4.9850441428e-04,5.8820471168e-04
1.2500014400e+02,4.9909787776e-04,5.8994315623e-04
1.2600014400e+02,4.9847254559e-04,5.8819859987e-04
1.2700014400e+02,4.9726957513e-04,5.8990921389e-04
1.2800014400e+02,4.9971786211e-04,5.8945111959e-04
1.2900014400e+02,4.9883412430e-04,5.9158399381e-04
1.3000014400e+02,4.9774171202e-04,5.8934834669e-04
1.3100014400e+02,4.9823211157e-04,5.9044610680e-04
1.3200014400e+02,4.9809877964e-04,5.8893932874e-04
1.3300014400e+02,4.9580910854e-04,5.8926914789e-04
1.3400014400e+02,4.9674628826e-04,5.8846588217e-04
1.3500014400e+02,5.0053942687e-04,5.8927376813e-04
1.3600014400e+02,5.0192244089e-04,5.8913883549e-04
1.3700014400e+02,5.0024955272e-04,5.8730496676e-04
1.3800014400e+02,5.0007034588e-04,5.8760066167e-04
1.3900014400e+02,4.9846639740e-04,5.8771613112e-04
1.4000014400e+02,5.0154900237e-04,5.8795740188e-04
1.4100014400e+02,4.9902777391e-04,5.8846577303e-04
1.4200014400e+02,4.9765636504e-04,5.8989335230e-04
1.4300014400e+02,4.9781388952e-04,5.8726487623e-04
1.4400014400e+02,4.9744998250e-04,5.8982939663e-04
1.4500014400e+02,4.9755763030e-04,5.8802332205e-04
1.4600014400e+02,4.9729846069e-04,5.8874811657e-04
1.4700014400e+02,4.9682195822e-04,5.8835707023e-04
1.4800014400e+02,4.9872356612e-04,5.8706478740e-04
1.4900014400e+02,4.9816229875e-04,5.8630379499e-04
1.5000014400e+02,4.9913640396e-04,5.8674828324e-04
1.5100014400e+02,4.9853137170e-04,5.8723766415e-04
1.5200014400e+02,5.0214748626e-04,5.8656754845e-04
1.5300014400e+02,4.9981641496e-04,5.8589532273e-04
1.5400014400e+02,4.9581063649e-04,5.8697889472e-04
1.5500014400e+02,4.9805821618e-04,5.8751447796e-04
1.5600014400e+02,5.0006252422e-04,5.8649380662e-04
1.5700014400e+02,5.0063063100e-04,5.8698075009e-04
1.5800014400e+02,5.0083854148e-04,5.8744120906e-04
1.5900014400e+02,5.0393817219e-04,5.8801713749e-04
1.6000014400e+02,5.0198166718e-04,5.8799545513e-04
1.6100014400e+02,5.0101349188e-04,5.8742174588e-04
1.6200014400e+02,5.0070895668e-04,5.8973077103e-04
1.6300014400e+02,4.9936610594e-04,5.8661844378e-04
1.6400014400e+02,5.0199589168e-04,5.8677589550e-04
1.6500014400e+02,4.9877708079e-04,5.8820125560e-04
1.6600014400e+02,5.0095746701e-04,5.8791341871e-04
1.6700014400e+02,5.0214846851e-04,5.8970155806e-04
1.6800014400e+02,5.0115060731e-04,5.8419111156e-04
1.6900014400e+02,4.9995076552e-04,5.8895646362e-04
1.7000014400e+02,4.9807713367e-04,5.8879999415e-04
1.7100014400e+02,4.9969748943e-04,5.8721194364e-04
1.7200014400e+02,5.0150640163e-04,5.8992078266e-04
1.7300014400e+02,5.0051323342e-04,5.8917350543e-04
1.7400014400e+02,5.0001894124e-04,5.8652625739e-04
1.7500014400e+02,5.0220216508e-04,5.8994537540e-04
1.7600014400e+02,5.0179292884e-04,5.8901099692e-04
1.7700014400e+02,5.0284037570e-04,5.8582187194e-04
1.7800014400e+02,5.0271832151e-04,5.8685858676e-04
