# Saved on 2025-06-25T21:52:52.624230
# Name: Evan
# Sample_ID: Batch3_F5_TPTE08
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -10
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2
#   Neg_Voltage: -2
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.003
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1.5
#   v_rst: -2
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 1
#   v_max: 2.5
#   v_step: 0.1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_500.00 uS,Conductance_Target_600.00 uS,Conductance_Target_700.00 uS,Conductance_Target_800.00 uS,Conductance_Target_900.00 uS,Conductance_Target_1000.00 uS,Conductance_Target_1100.00 uS,Conductance_Target_1200.00 uS,Conductance_Target_1300.00 uS
2.6144000000e-02,3.8149144530e-04,5.1819064538e-04,6.0110440245e-04,6.7588909587e-04,7.5673138781e-04,9.1837369837e-04,9.9984201370e-04,1.0871486302e-03,1.1880958482e-03,1.3062532526e-03
2.7144000000e-02,3.8019086787e-04,5.0422433560e-04,6.1520535382e-04,6.8203880801e-04,7.5066636782e-04,9.0406443633e-04,1.0122728418e-03,1.0988536087e-03,1.1690130486e-03,1.3065293024e-03
2.8144000000e-02,3.6381108657e-04,4.9916030548e-04,6.1761224060e-04,6.7968227086e-04,7.5826043030e-04,8.9940098405e-04,1.0267651669e-03,1.1156693654e-03,1.1973309302e-03,1.3066167594e-03
2.9144000000e-02,3.7423120375e-04,5.0946106057e-04,6.3821506046e-04,6.9512592745e-04,7.7316261013e-04,8.8092645456e-04,1.0075780301e-03,1.1287703092e-03,1.1832207383e-03,1.3137658243e-03
3.0144000000e-02,3.8073259930e-04,5.1058181270e-04,6.4085965278e-04,6.8236186053e-04,7.8016659245e-04,8.7404798251e-04,1.0129412840e-03,1.1285450455e-03,1.1864507542e-03,1.3053927978e-03
3.1144000000e-02,4.0059556341e-04,5.0454695156e-04,6.5708125476e-04,6.7982749897e-04,7.9606877989e-04,8.6028441729e-04,1.0102016677e-03,1.1178453860e-03,1.1711996922e-03,1.2959440937e-03
3.2144000000e-02,4.0285871364e-04,4.8530706408e-04,6.3890096499e-04,6.6387176048e-04,7.7209784649e-04,8.7734362751e-04,1.0252487118e-03,1.1176224507e-03,1.1815453036e-03,1.2796666124e-03
3.3144000000e-02,4.1660252464e-04,4.8299778427e-04,6.3557206886e-04,6.5331681981e-04,7.8226279584e-04,8.8264292572e-04,1.0132866009e-03,1.1412299500e-03,1.1892306065e-03,1.2652802980e-03
3.4144000000e-02,4.0360955609e-04,4.6610039135e-04,6.4334235503e-04,6.4441774157e-04,7.8023775131e-04,8.6965781520e-04,1.0114681209e-03,1.1286318477e-03,1.2060560402e-03,1.2881710427e-03
3.5144000000e-02,3.9887501771e-04,4.9423637392e-04,6.4644817030e-04,6.5999069193e-04,7.9374942288e-04,8.7076303316e-04,9.9464261439e-04,1.1256098514e-03,1.2195755698e-03,1.2800295372e-03
3.6144000000e-02,4.0688486479e-04,4.8497393436e-04,6.4065010520e-04,6.6340755438e-04,7.8373719589e-04,8.7766136858e-04,9.8262855317e-04,1.0978549835e-03,1.2182659702e-03,1.2836186215e-03
3.7144000000e-02,4.1020968638e-04,4.8667596275e-04,6.2223807618e-04,6.4640567871e-04,7.8043834947e-04,8.9920838946e-04,9.7268610261e-04,1.0930206190e-03,1.2088701624e-03,1.2686969421e-03
3.8144000000e-02,4.0052276745e-04,4.7736746637e-04,6.1970815295e-04,6.5417079895e-04,7.6503296441e-04,8.9958521130e-04,9.8827615147e-04,1.0727096378e-03,1.2091926328e-03,1.2793834321e-03
3.9144000000e-02,3.8266553020e-04,4.8459674872e-04,6.0245507484e-04,6.5868916863e-04,7.5201474829e-04,9.1938476544e-04,9.9006276287e-04,1.0923805530e-03,1.2292512110e-03,1.2838217663e-03
4.0144000000e-02,3.8064394175e-04,4.9197355111e-04,6.2971201260e-04,6.8130255386e-04,7.4915566074e-04,8.9175460744e-04,9.7983211163e-04,1.0944279347e-03,1.2131364201e-03,1.3042027422e-03
4.1144000000e-02,3.6445901060e-04,5.0452745199e-04,6.1870974605e-04,6.8003733759e-04,7.6158627053e-04,9.0243927843e-04,9.8182033980e-04,1.0856092558e-03,1.2096121645e-03,1.3157587091e-03
4.2144000000e-02,3.9064776502e-04,5.1684208302e-04,6.2099148636e-04,6.9869260187e-04,7.6259115303e-04,9.0135101345e-04,9.9096090707e-04,1.0847301746e-03,1.1826166156e-03,1.3330434740e-03
4.3144000000e-02,3.8063048123e-04,5.0748058129e-04,6.0883736296e-04,6.7665401730e-04,7.4227835285e-04,9.1099194833e-04,1.0137357458e-03,1.0910639685e-03,1.1814096797e-03,1.3149433653e-03
4.4144000000e-02,3.8282178139e-04,5.0189348258e-04,6.1658072809e-04,6.7919499998e-04,7.5462747191e-04,9.0414301667e-04,1.0132226453e-03,1.1122655269e-03,1.1571987852e-03,1.3155785564e-03
4.5144000000e-02,3.7346238969e-04,5.0170663599e-04,6.2272891228e-04,6.8164190452e-04,7.5914278568e-04,8.9646135166e-04,1.0344501788e-03,1.1169145000e-03,1.1787814583e-03,1.3268589100e-03
4.6144000000e-02,3.8122900150e-04,5.1887709560e-04,6.3623287133e-04,6.9002810051e-04,7.8209101048e-04,8.8271852292e-04,1.0047531396e-03,1.1382050434e-03,1.1796501349e-03,1.3167563884e-03
4.7144000000e-02,3.8542799302e-04,5.0483817176e-04,6.5019004978e-04,6.8393528636e-04,7.8310833487e-04,8.6873340479e-04,1.0129684961e-03,1.1061046098e-03,1.1716589506e-03,1.3126130216e-03
4.8144000000e-02,3.9780097723e-04,5.0256534450e-04,6.4480169385e-04,6.7337292421e-04,8.0119410995e-04,8.7937041826e-04,1.0101410589e-03,1.1169375648e-03,1.1690661631e-03,1.2840919953e-03
4.9144000000e-02,4.1097991925e-04,4.8366422561e-04,6.3829102146e-04,6.6283399065e-04,7.8134471551e-04,8.8058302936e-04,1.0201640544e-03,1.1128072947e-03,1.1761330097e-03,1.2867085752e-03
5.0144000000e-02,4.0795977839e-04,4.7870089475e-04,6.3641607994e-04,6.4884079620e-04,7.7899763710e-04,8.8204833446e-04,1.0113385360e-03,1.1266013462e-03,1.1960953998e-03,1.2646532559e-03
5.1144000000e-02,3.9989590732e-04,4.6623099479e-04,6.5769701905e-04,6.6774024162e-04,7.8330092947e-04,8.6251282482e-04,9.9953686004e-04,1.1187972268e-03,1.2011492072e-03,1.2889303616e-03
5.2144000000e-02,4.0168015403e-04,4.8171208618e-04,6.4147701778e-04,6.6053820774e-04,7.8939840023e-04,8.7704487669e-04,9.8421362054e-04,1.1145830649e-03,1.2173999858e-03,1.2846676691e-03
5.3144000000e-02,4.1677994886e-04,4.8755784519e-04,6.3853862230e-04,6.6405671532e-04,7.8323530033e-04,8.8114626124e-04,9.7004602139e-04,1.0971027223e-03,1.1896160868e-03,1.2858613627e-03
5.4144000000e-02,4.0562623326e-04,4.7671564971e-04,6.1803366407e-04,6.4707353886e-04,7.6627286035e-04,9.0098452347e-04,9.9030708952e-04,1.0837999434e-03,1.2093055557e-03,1.2709484145e-03
5.5144000000e-02,3.9815233322e-04,4.7646793973e-04,6.1479440774e-04,6.5848631493e-04,7.5773277786e-04,9.0605164587e-04,9.8499069281e-04,1.0886941163e-03,1.2042889284e-03,1.2806046288e-03
5.6144000000e-02,3.7937352317e-04,4.8280307965e-04,6.0021902755e-04,6.6253007390e-04,7.4162075180e-04,9.2080488685e-04,9.8929012893e-04,1.0962946544e-03,1.2207860709e-03,1.2953461555e-03
5.7144000000e-02,3.7582511140e-04,5.0129379815e-04,6.1668972194e-04,6.7833811045e-04,7.6696633187e-04,9.0347013611e-04,9.7053140053e-04,1.0985970584e-03,1.2108725059e-03,1.3085562387e-03
5.8144000000e-02,3.6235986045e-04,5.0298196584e-04,6.2274768425e-04,6.8790439400e-04,7.5778996688e-04,9.0017390903e-04,9.8193268059e-04,1.0778611613e-03,1.2070586672e-03,1.3263669098e-03
5.9144000000e-02,3.7687095755e-04,5.1871622418e-04,6.1310805904e-04,6.9650559453e-04,7.6217649621e-04,9.1108653578e-04,9.8878183053e-04,1.0882483184e-03,1.1896606884e-03,1.3030318951e-03
6.0144000000e-02,3.8395406591e-04,4.9309783208e-04,6.1083228502e-04,6.8138040660e-04,7.4720810517e-04,9.0930552687e-04,1.0069744167e-03,1.0925045353e-03,1.1761143833e-03,1.3102131197e-03
6.1144000000e-02,3.7716312363e-04,5.0336631830e-04,6.1805090809e-04,6.7957749707e-04,7.5855503383e-04,9.0192814241e-04,1.0155787459e-03,1.1142744916e-03,1.1776618339e-03,1.3071094872e-03
6.2144000000e-02,3.7317706301e-04,5.0364236813e-04,6.3751831476e-04,6.9470959716e-04,7.6278796769e-04,8.7926928245e-04,1.0246935562e-03,1.1235821148e-03,1.1873090261e-03,1.3285802561e-03
6.3144000000e-02,3.8158515963e-04,5.1544513553e-04,6.3915780629e-04,6.8722292781e-04,7.7733187936e-04,8.7849584816e-04,1.0094448953e-03,1.1387583800e-03,1.1866448767e-03,1.3131949527e-03
6.4144000000e-02,3.9990194637e-04,5.0460770581e-04,6.5635926148e-04,6.8225723226e-04,7.8968005255e-04,8.5891537310e-04,1.0072525765e-03,1.1219060252e-03,1.1652111425e-03,1.3089974527e-03
6.5144000000e-02,4.0113282012e-04,4.9927362852e-04,6.2945357058e-04,6.5792344685e-04,7.9302633821e-04,8.8674256403e-04,1.0258994007e-03,1.1188839562e-03,1.1804424139e-03,1.2889372010e-03
6.6144000000e-02,4.1813062126e-04,4.8706886446e-04,6.3987426984e-04,6.5987303969e-04,7.8016790212e-04,8.7798005552e-04,1.0177107470e-03,1.1280286708e-03,1.1792508303e-03,1.2744989363e-03
6.7144000000e-02,3.9068083424e-04,4.7285946494e-04,6.3850246079e-04,6.3970073825e-04,7.7859222074e-04,8.7972948677e-04,1.0094133177e-03,1.1339981575e-03,1.2102717301e-03,1.2634113955e-03
6.8144000000e-02,4.0218892536e-04,4.8228295782e-04,6.4893531089e-04,6.6196655098e-04,7.9806202848e-04,8.6982639914e-04,9.8762386187e-04,1.1241864559e-03,1.2128052913e-03,1.2860937568e-03
6.9144000000e-02,3.9795388147e-04,4.8559824791e-04,6.4071362431e-04,6.6174099629e-04,7.8587196185e-04,8.7755404820e-04,9.8684635304e-04,1.1016232747e-03,1.2305811106e-03,1.2904197501e-03
7.0144000000e-02,4.0978931793e-04,4.8583082389e-04,6.3659143052e-04,6.6007320129e-04,7.8240882431e-04,8.8633241830e-04,9.6712632512e-04,1.1012273899e-03,1.2111828983e-03,1.2693573080e-03
7.1144000000e-02,4.0271563194e-04,4.6735400247e-04,6.2381288444e-04,6.5123284003e-04,7.5958210800e-04,8.9932087576e-04,9.9161370599e-04,1.0791634122e-03,1.2079603039e-03,1.2759336096e-03
7.2144000000e-02,3.9800885133e-04,4.8235873692e-04,6.1008464399e-04,6.5853484557e-04,7.5866068073e-04,9.1266345407e-04,9.8629679997e-04,1.1088679457e-03,1.2161031918e-03,1.2811810302e-03
7.3144000000e-02,3.8458176277e-04,4.8539612180e-04,6.1591614212e-04,6.7042514274e-04,7.3974362749e-04,9.0258778073e-04,9.8418960988e-04,1.0966658010e-03,1.2202360813e-03,1.3101779041e-03
7.4144000000e-02,3.7177367631e-04,5.0363465562e-04,6.2080733187e-04,6.7860921263e-04,7.5939831731e-04,9.0028610430e-04,9.7585056210e-04,1.0984489199e-03,1.2109848467e-03,1.3102350931e-03
7.5144000000e-02,3.7796617107e-04,5.0765505875e-04,6.2094914028e-04,6.9287903898e-04,7.6271782746e-04,8.9855093393e-04,9.8383236036e-04,1.0889233090e-03,1.1910166359e-03,1.3346904598e-03
7.6144000000e-02,3.8320053136e-04,5.2072518884e-04,6.0163238231e-04,6.7401058914e-04,7.5624855526e-04,9.1891510237e-04,9.9645054433e-04,1.0949546413e-03,1.1846196139e-03,1.3053842122e-03
7.7144000000e-02,3.8156566006e-04,5.0588569138e-04,6.1534927227e-04,6.8034285505e-04,7.4998017226e-04,9.0468696726e-04,1.0091035801e-03,1.1044531857e-03,1.1606238695e-03,1.3090326684e-03
7.8144000000e-02,3.6368626752e-04,5.0014456065e-04,6.1869148340e-04,6.7941211455e-04,7.5802425272e-04,9.0176443337e-04,1.0255950474e-03,1.1190564692e-03,1.1953803187e-03,1.3108317216e-03
7.9144000000e-02,3.7628069549e-04,5.1025468565e-04,6.3778774347e-04,6.9654757681e-04,7.7336124377e-04,8.8326181867e-04,1.0043254588e-03,1.1333962902e-03,1.1811187869e-03,1.3201228285e-03
8.0144000000e-02,3.8104553823e-04,5.0642418501e-04,6.4270076109e-04,6.8481000199e-04,7.7980024798e-04,8.7552631157e-04,1.0117033526e-03,1.1304236978e-03,1.1891722534e-03,1.3096164912e-03
8.1144000000e-02,4.0083432395e-04,5.0267772167e-04,6.5767177148e-04,6.8258632382e-04,7.9633166024e-04,8.6161890067e-04,1.0077992192e-03,1.1227141658e-03,1.1741039634e-03,1.3009971008e-03
8.2144000000e-02,4.0470014937e-04,4.8505247833e-04,6.4049061621e-04,6.6521170083e-04,7.7164928371e-04,8.7787120719e-04,1.0242184362e-03,1.1203632312e-03,1.1803541565e-03,1.2882931333e-03
8.3144000000e-02,4.1954397602e-04,4.8285779485e-04,6.3622654125e-04,6.5467291279e-04,7.8178534750e-04,8.8238863100e-04,1.0146568820e-03,1.1421352974e-03,1.1874025950e-03,1.2684619287e-03
8.4144000000e-02,4.0436967538e-04,4.6511948312e-04,6.4635460149e-04,6.4634201408e-04,7.7937715105e-04,8.6973355792e-04,1.0105705587e-03,1.1261954933e-03,1.2036976841e-03,1.2924612383e-03
8.5144000000e-02,3.9810394810e-04,4.9173773732e-04,6.4627383836e-04,6.6102285928e-04,7.9253703007e-04,8.7075430201e-04,9.9310476799e-04,1.1255538993e-03,1.2172487914e-03,1.2858117407e-03
8.6144000000e-02,4.0726823499e-04,4.8295471061e-04,6.3738436438e-04,6.6379165219e-04,7.8255121480e-04,8.7858265033e-04,9.7736228781e-04,1.1016155622e-03,1.2137054000e-03,1.2859988783e-03
8.7144000000e-02,4.0805669414e-04,4.8482706916e-04,6.1834463850e-04,6.4671257860e-04,7.7705655713e-04,9.0033521701e-04,9.7015654319e-04,1.0937231127e-03,1.2063588656e-03,1.2624837109e-03
8.8144000000e-02,3.9942391595e-04,4.7518627980e-04,6.1785700382e-04,6.5368119976e-04,7.6255848398e-04,9.0180452389e-04,9.8558768514e-04,1.0794595437e-03,1.2047890777e-03,1.2802712445e-03
8.9144000000e-02,3.8136593503e-04,4.8122154112e-04,5.9979513026e-04,6.5969165007e-04,7.4936215242e-04,9.2210611911e-04,9.8745178548e-04,1.0950675642e-03,1.2289731239e-03,1.2849821360e-03
9.0144000000e-02,3.7979600165e-04,4.8829777370e-04,6.2633429479e-04,6.8339999416e-04,7.4649542512e-04,8.9337976533e-04,9.7321404610e-04,1.0997035133e-03,1.2141305342e-03,1.3032939751e-03
9.1144000000e-02,3.6298799387e-04,5.0094495236e-04,6.1627943069e-04,6.8199493398e-04,7.5870302680e-04,9.0392262791e-04,9.8146556411e-04,1.0856332665e-03,1.2108650844e-03,1.3157477952e-03
9.2144000000e-02,3.8907070120e-04,5.1319912018e-04,6.2062077632e-04,7.0072201197e-04,7.6197160524e-04,9.0216009994e-04,9.8742428236e-04,1.0831400868e-03,1.1863023246e-03,1.3307247718e-03
9.3144000000e-02,3.7838755816e-04,5.0356058637e-04,6.0973859945e-04,6.7855646193e-04,7.4278374086e-04,9.1055626399e-04,1.0104499233e-03,1.0926375398e-03,1.1835440819e-03,1.3091052824e-03
9.4144000000e-02,3.8324385969e-04,5.0278151321e-04,6.1598148022e-04,6.8100642238e-04,7.5579926488e-04,9.0334622655e-04,1.0097327322e-03,1.1142135190e-03,1.1654268746e-03,1.3053967268e-03
9.5144000000e-02,3.7441146560e-04,5.0135175115e-04,6.2317776610e-04,6.8133551395e-04,7.5982672570e-04,8.9300890977e-04,1.0319386638e-03,1.1172662198e-03,1.1822763918e-03,1.3232992205e-03
9.6144000000e-02,3.7946527300e-04,5.1843428082e-04,6.3599960413e-04,6.8917033786e-04,7.8205215686e-04,8.8011394837e-04,1.0050768469e-03,1.1385872494e-03,1.1812453158e-03,1.3145004050e-03
9.7144000000e-02,3.8606063754e-04,5.0541213568e-04,6.5049272962e-04,6.8214081693e-04,7.8266290075e-04,8.6537307652e-04,1.0093510355e-03,1.1083530990e-03,1.1725265358e-03,1.3101015065e-03
9.8144000000e-02,3.9729613491e-04,5.0292474043e-04,6.4131767431e-04,6.7188870162e-04,8.0129706475e-04,8.7520522356e-04,1.0110927542e-03,1.1199234723e-03,1.1677295697e-03,1.2819758558e-03
9.9144000000e-02,4.1056740884e-04,4.8618472647e-04,6.3702522311e-04,6.6043903644e-04,7.8097218648e-04,8.7838721811e-04,1.0217802628e-03,1.1230589007e-03,1.1778346379e-03,1.2831624190e-03
1.0014400000e-01,4.0490118408e-04,4.8218673328e-04,6.3436316850e-04,6.4669002313e-04,7.7924472862e-04,8.8127664640e-04,1.0146253771e-03,1.1330186680e-03,1.2005376630e-03,1.2608448742e-03
1.0114400000e-01,4.0109451220e-04,4.6759359975e-04,6.5585889388e-04,6.6578490078e-04,7.8369135736e-04,8.6227984866e-04,1.0021786147e-03,1.1287048255e-03,1.2035289546e-03,1.2864398013e-03
1.0214400000e-01,4.0282364353e-04,4.8581357987e-04,6.4159750764e-04,6.5902269853e-04,7.9077930422e-04,8.7667831394e-04,9.8952885310e-04,1.1189048382e-03,1.2228611740e-03,1.2861327559e-03
1.0314400000e-01,4.1805222281e-04,4.9070789828e-04,6.3856386987e-04,6.6330336267e-04,7.8443626990e-04,8.8108186901e-04,9.7450189060e-04,1.1048570013e-03,1.1947494204e-03,1.2814391812e-03
1.0414400000e-01,4.0616487240e-04,4.7960969823e-04,6.1950369854e-04,6.4491687226e-04,7.6844953583e-04,8.9946930530e-04,9.9457036413e-04,1.0879039473e-03,1.2122750195e-03,1.2726761634e-03
1.0514400000e-01,4.0250211896e-04,4.7925834224e-04,6.1499413277e-04,6.5912907303e-04,7.6106320194e-04,9.0698216809e-04,9.8596814496e-04,1.0956196638e-03,1.2026163313e-03,1.2824538862e-03
